cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1,dp0,dn0,output_delta_net_0,dp1,dn1,output_delta_net_1,max_abs_output_delta_signal,max_output_delta_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta,sum_d_readout_out0_signed,sum_d_readout_out1_signed,d_output_bias_out0_signed,d_output_bias_out1_signed
103,train,51,1,True,True,0.175636,0.172508,0.00312848,0.208404,0.211621,0.208395,0.211613,0.172773,0.175902,True,0.208235925,0.175636,0.172508,0.00312848,True,0.175767,0.172638,0.00312834,True,0.175853,0.172725,0.00312873,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.00194764,0.00191281,-0.00280408,1.20946,0.00145046,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312963,1.15433e-06,0.00314882,6.67471e-07,0.00314882,2.83566e-06,0.0045504740000000005,-0.014091969999999999,-6.582e-07,-6.67471e-07
104,train,20,0,True,True,0.172479,0.175608,-0.00312821,0.208368,0.211585,0.208359,0.211576,0.172741,0.175868,False,0.529248625,0.172479,0.175608,-0.00312821,False,0.172607,0.175735,-0.00312802,False,0.172692,0.17582,-0.00312788,False,0.75562,0.482195,0.633557,0.770113,0.106731,0.619649,0.159538,0.706586,0.00194803,0.00191321,-0.00280429,1.20946,1.58955e-05,0.00826229,0.0116039,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312784,3.67094e-07,0.00313585,6.67468e-07,0.00313585,2.83565e-06,-0.01902124,0.005553675000000001,-6.58198e-07,-6.67468e-07
105,train,52,1,True,True,0.175623,0.172495,0.00312838,0.208388,0.211605,0.208374,0.211597,0.172756,0.175887,True,0.19452275,0.175623,0.172495,0.00312838,True,0.175752,0.172624,0.00312857,True,0.175838,0.172708,0.00313018,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.00194787,0.00191299,-0.00279697,1.20946,0.121634,0.00876232,0.122449,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312978,1.40175e-06,0.00211915,6.67465e-07,0.00211915,2.83564e-06,0.005203976,-0.0141209,-6.58195e-07,-6.67465e-07
106,train,21,0,True,True,0.172479,0.175607,-0.00312813,0.20837,0.211586,0.208361,0.211578,0.172742,0.175869,False,0.3978995,0.172479,0.175607,-0.00312813,False,0.172607,0.175735,-0.00312795,False,0.172693,0.175821,-0.00312782,False,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.00194801,0.00191319,-0.00280438,1.20946,0.00133339,0.00826229,0.0116052,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312766,4.6958e-07,0.00270561,6.67463e-07,0.00270561,2.83563e-06,-0.01805247,0.005360541,-6.58192e-07,-6.67463e-07
107,train,53,1,True,True,0.175597,0.172468,0.00312916,0.208356,0.211573,0.208347,0.211563,0.172729,0.175857,True,0.36896112499999995,0.175597,0.172468,0.00312916,True,0.175724,0.172596,0.00312868,True,0.175809,0.172681,0.00312836,True,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.00194817,0.00191334,-0.00280398,1.20946,1.46125e-05,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312784,-1.31967e-06,0.00319476,6.6746e-07,0.00319476,2.83561e-06,0.006536442,-0.01971523,-6.5819e-07,-6.6746e-07
108,train,22,0,True,True,0.172464,0.175592,-0.00312801,0.208353,0.211569,0.208344,0.21156,0.172725,0.175853,False,0.5125206250000001,0.172464,0.175592,-0.00312801,False,0.172592,0.17572,-0.00312782,False,0.172677,0.175805,-0.00312767,False,0.572917,0.476237,0.588594,0.770113,0.330766,0.770113,0.260624,0.330801,0.0019482,0.00191338,-0.00280397,1.20946,1.6013e-07,0.00826229,0.0116039,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312763,3.74185e-07,0.00268345,6.67457e-07,0.00268345,2.8356e-06,-0.01954021,0.006220524,-6.58187e-07,-6.67457e-07
109,train,54,1,True,True,0.175618,0.17249,0.00312839,0.208381,0.211598,0.208373,0.21159,0.172753,0.175881,True,0.2491034375,0.175618,0.17249,0.00312839,True,0.175747,0.172619,0.0031282,True,0.175833,0.172704,0.00312805,True,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.00194788,0.00191306,-0.00280469,1.20946,1.68844e-09,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312773,-6.62214e-07,0.00285729,6.67455e-07,0.00285729,2.83559e-06,0.004810921,-0.01556192,-6.58184e-07,-6.67455e-07
110,train,23,0,True,True,0.172473,0.175601,-0.00312813,0.208361,0.211578,0.208352,0.211569,0.172734,0.175862,False,0.493214125,0.172473,0.175601,-0.00312813,False,0.172601,0.175728,-0.00312794,False,0.172686,0.175813,-0.0031278,False,0.770112,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.00194811,0.00191329,-0.00280422,1.20946,0.13232,0.129897,0.005846,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312761,5.15431e-07,0.0027806,6.67452e-07,0.0027806,2.83558e-06,-0.01818052,0.005156493999999999,-6.58182e-07,-6.67452e-07
111,train,55,1,True,True,0.175604,0.172476,0.00312818,0.208367,0.211584,0.208358,0.211575,0.172739,0.175867,True,0.288436375,0.175604,0.172476,0.00312818,True,0.175732,0.172604,0.00312799,True,0.175818,0.17269,0.00312785,True,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.00194804,0.00191322,-0.00280063,1.20946,0.121229,0.00876232,0.122463,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312723,-9.42626e-07,0.00271757,6.67449e-07,0.00271757,2.83557e-06,0.005120260000000001,-0.0165975,-6.58179e-07,-6.67449e-07
112,train,24,0,True,True,0.172465,0.175593,-0.00312802,0.208355,0.211571,0.208346,0.211562,0.172727,0.175855,False,0.35681999999999997,0.172465,0.175593,-0.00312802,False,0.172593,0.175721,-0.00312783,False,0.172679,0.175806,-0.00312757,False,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.00194818,0.00191336,-0.0028043,1.20946,0.00132896,0.00826229,0.0116048,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312715,8.74686e-07,0.00285556,6.67447e-07,0.00285556,2.83556e-06,-0.01701528,0.0056503759999999995,-6.58177e-07,-6.67447e-07
113,train,56,1,True,True,0.175604,0.172476,0.00312815,0.208368,0.211585,0.20836,0.211576,0.17274,0.175868,True,0.3319903,0.175604,0.172476,0.00312815,True,0.175733,0.172605,0.00312796,True,0.175819,0.172691,0.00312781,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.00194803,0.00191321,-0.00280071,1.20946,0.121648,0.00876232,0.122462,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312775,-4.02785e-07,0.00288277,6.67444e-07,0.00288277,2.83555e-06,0.005787713000000001,-0.01799047,-6.58174e-07,-6.67444e-07
114,train,25,0,True,True,0.172456,0.175584,-0.00312794,0.208345,0.211561,0.208336,0.211552,0.172718,0.175845,False,0.560572625,0.172456,0.175584,-0.00312794,False,0.172584,0.175712,-0.00312775,False,0.17267,0.175797,-0.0031276,False,0.50609,0.566316,0.698648,0.753646,0.289464,0.770115,0.251963,0.648339,0.00194829,0.00191346,-0.00280386,1.20946,0.131937,0.129902,0.0058465,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312757,3.77166e-07,0.00268132,6.67441e-07,0.00268132,2.83553e-06,-0.019273050000000003,0.005886514,-6.58171e-07,-6.67441e-07
115,train,57,1,True,True,0.175589,0.172461,0.00312801,0.208351,0.211567,0.208342,0.211558,0.172724,0.175851,True,0.36300319999999997,0.175589,0.172461,0.00312801,True,0.175718,0.17259,0.00312781,True,0.175803,0.172675,0.00312766,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.00194822,0.0019134,-0.00280028,1.20946,0.121246,0.00876232,0.122474,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312744,-5.74247e-07,0.0026146,6.67439e-07,0.0026146,2.83552e-06,0.005596879,-0.018586980000000003,-6.58169e-07,-6.67439e-07
116,train,26,0,True,True,0.172465,0.175594,-0.00312955,0.208351,0.211568,0.208341,0.211557,0.172724,0.175852,False,0.560399875,0.172465,0.175594,-0.00312955,False,0.172592,0.175721,-0.00312899,False,0.172676,0.175805,-0.00312828,False,0.436849,0.770111,0.681453,0.713739,0.770112,0.151298,0.22418,0.735457,0.00194823,0.00191341,-0.00280445,1.20946,0.131936,0.1299,0.00584652,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312759,1.96459e-06,0.00281671,6.67436e-07,0.00281671,2.83551e-06,-0.01784558,0.005386086,-6.58166e-07,-6.67436e-07
117,train,58,1,True,True,0.175599,0.172471,0.00312812,0.208363,0.21158,0.208353,0.211567,0.172734,0.175861,True,0.30504495000000004,0.175599,0.172471,0.00312812,True,0.175728,0.1726,0.00312786,True,0.175813,0.172686,0.00312719,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.0019481,0.0019133,-0.00280169,1.20946,0.121238,0.00876232,0.122468,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312648,-1.64348e-06,0.00258367,6.67433e-07,0.00258367,2.8355e-06,0.004938996,-0.01630735,-6.58163e-07,-6.67433e-07
118,train,27,0,True,True,0.172463,0.175592,-0.00312827,0.208351,0.211568,0.208342,0.211557,0.172724,0.175852,False,0.54205225,0.172463,0.175592,-0.00312827,False,0.172591,0.175719,-0.00312802,False,0.172676,0.175804,-0.00312761,False,0.770112,0.770113,0.770113,0.770113,0.241903,0.12439,0.119561,0.770113,0.00194823,0.00191341,-0.0028044,1.20946,0.131936,0.1299,0.00584644,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312797,3.04727e-07,0.00242417,6.67431e-07,0.00242417,2.83549e-06,-0.016181039999999997,0.004920514,-6.58161e-07,-6.67431e-07
119,train,59,1,True,True,0.175605,0.172476,0.00312825,0.208369,0.211585,0.208358,0.211574,0.172739,0.175867,True,0.235791625,0.175605,0.172476,0.00312825,True,0.175734,0.172606,0.00312802,True,0.175818,0.172691,0.00312782,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.00194805,0.00191323,-0.00280072,1.20946,0.121232,0.00876232,0.122464,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.0031275,-7.44579e-07,0.00260428,6.67428e-07,0.00260428,2.83548e-06,0.004084685,-0.01307579,-6.58158e-07,-6.67428e-07
120,train,28,0,True,True,0.172458,0.175586,-0.00312803,0.208348,0.211565,0.208338,0.211554,0.17272,0.175847,False,0.36707737499999993,0.172458,0.175586,-0.00312803,False,0.172587,0.175714,-0.00312775,False,0.172672,0.175799,-0.00312741,False,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.00194827,0.00191345,-0.0028042,1.20946,0.00132898,0.00826229,0.0116048,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312906,-1.03159e-06,0.00255239,6.67425e-07,0.00255239,2.83547e-06,-0.01681699,0.005025239,-6.58155e-07,-6.67425e-07
121,train,60,1,True,True,0.175615,0.172486,0.00312841,0.208381,0.211598,0.208371,0.211587,0.172751,0.175879,True,0.1511760125,0.175615,0.172486,0.00312841,True,0.175745,0.172617,0.00312814,True,0.17583,0.172702,0.00312783,True,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.00194791,0.0019131,-0.002805,1.20946,1.45642e-05,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312843,2.5493e-08,0.00208255,6.67423e-07,0.00208255,2.83546e-06,0.004484864,-0.01238795,-6.58153e-07,-6.67423e-07
122,train,29,0,True,True,0.172459,0.175587,-0.00312808,0.208348,0.211565,0.208335,0.211556,0.172719,0.175849,False,0.36093624999999996,0.172459,0.175587,-0.00312808,False,0.172587,0.175715,-0.00312794,False,0.172672,0.1758,-0.00312885,False,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.00194829,0.00191343,-0.0028013,1.20946,1.596e-07,0.00826229,0.0116038,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312956,-1.48577e-06,0.00238533,6.6742e-07,0.00238533,2.83544e-06,-0.01566043,0.004774527,-6.5815e-07,-6.6742e-07
123,train,61,1,True,True,0.175596,0.172467,0.00312838,0.208358,0.211575,0.20835,0.211562,0.17273,0.175857,True,0.19387995,0.175596,0.172467,0.00312838,True,0.175724,0.172596,0.00312808,True,0.175809,0.172682,0.00312684,True,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.00194814,0.00191335,-0.00280273,1.20946,0.121665,0.00876232,0.122471,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312705,-1.32957e-06,0.00204714,6.67417e-07,0.00204714,2.83543e-06,0.004998066,-0.01347354,-6.58148e-07,-6.67417e-07
124,train,30,0,True,True,0.17246,0.175588,-0.00312811,0.208349,0.211565,0.20834,0.211556,0.172722,0.175849,False,0.4866560000000001,0.17246,0.175588,-0.00312811,False,0.172588,0.175716,-0.00312789,False,0.172673,0.175801,-0.00312773,False,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.00194825,0.00191342,-0.00280392,1.20946,0.131936,0.1299,0.00584639,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312775,3.61312e-07,0.00236444,6.67415e-07,0.00236444,2.83542e-06,-0.016247909999999997,0.005272265,-6.58145e-07,-6.67415e-07
125,train,62,1,True,True,0.175587,0.172459,0.00312804,0.208349,0.211566,0.20834,0.211556,0.172722,0.175849,True,0.282842625,0.175587,0.172459,0.00312804,True,0.175716,0.172588,0.00312784,True,0.175801,0.172673,0.00312742,True,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.00194824,0.00191343,-0.00280084,1.20946,0.121248,0.00876232,0.122475,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312685,-1.191e-06,0.0027561,6.67412e-07,0.0027561,2.83541e-06,0.004964443,-0.01693446,-6.58142e-07,-6.67412e-07
126,train,31,0,True,True,0.17245,0.175578,-0.00312797,0.208338,0.211555,0.208328,0.211546,0.172711,0.175839,False,0.315127875,0.17245,0.175578,-0.00312797,False,0.172578,0.175706,-0.00312785,False,0.172662,0.175791,-0.00312826,False,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.00194838,0.00191353,-0.00280227,1.20946,0.00132916,0.00826229,0.0116049,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312859,-6.21974e-07,0.00282053,6.67409e-07,0.00282053,2.8354e-06,-0.01605557,0.005086337,-6.5814e-07,-6.67409e-07
127,train,63,1,True,True,0.175579,0.172451,0.00312835,0.20834,0.211556,0.208328,0.211547,0.172712,0.17584,True,0.331628375,0.175579,0.172451,0.00312835,True,0.175707,0.172579,0.00312821,True,0.175792,0.172663,0.00312865,True,0.306762,0.236775,0.145135,0.56106,0.770111,0.239122,0.139169,0.254893,0.00194837,0.00191352,-0.00279836,1.20946,0.121675,0.00876232,0.12248,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312896,6.12077e-07,0.00284779,6.67407e-07,0.00284779,2.83539e-06,0.005138828999999999,-0.01524329,-6.58137e-07,-6.67407e-07
128,train,0,0,True,True,0.172459,0.175588,-0.00312807,0.208349,0.211565,0.208339,0.211556,0.172722,0.175851,False,0.44785974999999995,0.172459,0.175588,-0.00312807,False,0.172588,0.175716,-0.00312787,False,0.172673,0.175801,-0.00312819,False,0.741245,0.57729,0.633202,0.77011,0.107267,0.142146,0.109099,0.502519,0.00194826,0.00191341,-0.00280286,1.20946,0.131936,0.129901,0.00584662,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312806,6.47516e-09,0.00235654,6.67404e-07,0.00235654,2.83538e-06,-0.015444969999999999,0.004362249,-6.58134e-07,-6.67404e-07
129,train,32,1,True,True,0.175578,0.17245,0.00312791,0.20834,0.211556,0.208331,0.211545,0.172714,0.17584,True,0.3103241375,0.175578,0.17245,0.00312791,True,0.175706,0.172578,0.00312758,True,0.175791,0.172664,0.00312678,True,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.00194834,0.00191354,-0.00280149,1.20946,0.121257,0.00876232,0.122482,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312682,-1.08416e-06,0.0027065,6.67401e-07,0.0027065,2.83536e-06,0.005085205999999999,-0.01666755,-6.58132e-07,-6.67401e-07
130,train,1,0,True,True,0.17245,0.175577,-0.00312775,0.208339,0.211555,0.20833,0.211546,0.172713,0.175841,False,0.383877,0.17245,0.175577,-0.00312775,False,0.172578,0.175706,-0.0031276,False,0.172663,0.175791,-0.00312748,False,0.632611,0.475342,0.540965,0.624457,0.124163,0.08,0.282379,0.311099,0.00194835,0.00191353,-0.00280367,1.20946,0.00132926,0.00826229,0.0116048,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312751,2.46191e-07,0.00225792,6.67399e-07,0.00225792,2.83535e-06,-0.01567631,0.004834635,-6.58129e-07,-6.67399e-07
131,train,33,1,True,True,0.175588,0.172459,0.00312889,0.208348,0.211568,0.208338,0.211555,0.172722,0.17585,True,0.2686391125,0.175588,0.172459,0.00312889,True,0.175716,0.172587,0.0031291,True,0.175801,0.172672,0.00312886,True,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.00194826,0.00191343,-0.0028033,1.20946,1.45673e-05,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312769,-1.19828e-06,0.00277649,6.67396e-07,0.00277649,2.83534e-06,0.004920844,-0.014819549999999999,-6.58126e-07,-6.67396e-07
132,train,2,0,True,True,0.172452,0.17558,-0.00312794,0.208344,0.21156,0.208335,0.211551,0.172717,0.175845,False,0.29886775000000004,0.172452,0.17558,-0.00312794,False,0.172581,0.175709,-0.00312774,False,0.172667,0.175795,-0.00312758,False,0.460496,0.315118,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.0019483,0.00191347,-0.00280387,1.20946,0.132328,0.129902,0.00584607,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312772,2.22168e-07,0.00234989,6.67393e-07,0.00234989,2.83533e-06,-0.014583140000000001,0.004422560999999999,-6.58124e-07,-6.67393e-07
133,train,34,1,True,True,0.175581,0.172453,0.00312802,0.208344,0.21156,0.208335,0.211551,0.172718,0.175845,True,0.247402075,0.175581,0.172453,0.00312802,True,0.17571,0.172582,0.00312782,True,0.175795,0.172668,0.00312767,True,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.00194829,0.00191347,-0.00280008,1.20946,0.12125,0.00876232,0.122478,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312825,2.31845e-07,0.00271082,6.67391e-07,0.00271082,2.83532e-06,0.004530679,-0.014974280000000001,-6.58121e-07,-6.67391e-07
134,train,3,0,True,True,0.17244,0.175569,-0.00312922,0.208327,0.211544,0.208318,0.211534,0.172702,0.17583,False,0.34778837500000004,0.17244,0.175569,-0.00312922,False,0.172568,0.175696,-0.00312867,False,0.172653,0.175781,-0.00312827,False,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.00194848,0.00191365,-0.00280329,1.20946,0.131946,0.129907,0.00584653,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312748,1.73555e-06,0.00250322,6.67388e-07,0.00250322,2.83531e-06,-0.016489629999999998,0.005320309,-6.58119e-07,-6.67388e-07
135,train,35,1,True,True,0.175577,0.17245,0.00312773,0.20834,0.211556,0.208331,0.211547,0.172714,0.175841,True,0.28502317499999996,0.175577,0.17245,0.00312773,True,0.175706,0.172578,0.00312759,True,0.175792,0.172664,0.00312747,True,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.00194834,0.00191351,-0.00280379,1.20946,0.00144645,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312751,-2.19925e-07,0.00283921,6.67385e-07,0.00283921,2.8353e-06,0.0045905650000000004,-0.015447409999999998,-6.58116e-07,-6.67385e-07
136,train,4,0,True,True,0.172438,0.175565,-0.00312783,0.208326,0.211542,0.208317,0.211533,0.172701,0.175828,False,0.383445,0.172438,0.175565,-0.00312783,False,0.172566,0.175693,-0.00312763,False,0.172651,0.175779,-0.00312749,False,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.0019485,0.00191366,-0.00280331,1.20946,1.58516e-05,0.00826229,0.011604,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312747,3.56564e-07,0.00219629,6.67383e-07,0.00219629,2.83529e-06,-0.01513976,0.004699438000000001,-6.58113e-07,-6.67383e-07
137,train,36,1,True,True,0.175575,0.172446,0.00312931,0.208332,0.21155,0.208322,0.211539,0.172707,0.175835,True,0.46690777499999997,0.175575,0.172446,0.00312931,True,0.175702,0.172573,0.00312898,True,0.175786,0.172658,0.00312859,True,0.16197,0.684524,0.770111,0.221052,0.0829502,0.459844,0.75628,0.598531,0.00194844,0.0019136,-0.00280321,1.20946,1.73649e-07,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312757,-1.74681e-06,0.00274141,6.6738e-07,0.00274141,2.83527e-06,0.004997307,-0.016819869999999997,-6.58111e-07,-6.6738e-07
138,train,5,0,True,True,0.172436,0.175564,-0.00312786,0.208323,0.21154,0.208314,0.21153,0.172699,0.175826,False,0.37133174999999996,0.172436,0.175564,-0.00312786,False,0.172564,0.175692,-0.00312765,False,0.172649,0.175776,-0.00312749,False,0.543454,0.493438,0.523504,0.44525,0.181826,0.385814,0.148522,0.248846,0.00194853,0.00191369,-0.00280333,1.20946,0.132337,0.129908,0.00584608,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312747,3.92029e-07,0.00263175,6.67377e-07,0.00263175,2.83526e-06,-0.015289869999999999,0.004761743,-6.58108e-07,-6.67377e-07
139,train,37,1,True,True,0.175579,0.172451,0.00312775,0.208342,0.211558,0.208334,0.21155,0.172716,0.175844,True,0.335890875,0.175579,0.172451,0.00312775,True,0.175708,0.17258,0.0031276,True,0.175794,0.172666,0.00312748,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770114,0.393734,0.00194831,0.00191348,-0.00280386,1.20946,0.00145074,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312807,3.231e-07,0.00234345,6.67375e-07,0.00234345,2.83525e-06,0.003985432,-0.014397420000000001,-6.58105e-07,-6.67375e-07
140,train,6,0,True,True,0.17243,0.175558,-0.00312752,0.208319,0.211535,0.208309,0.211525,0.172693,0.175821,False,0.54363925,0.17243,0.175558,-0.00312752,False,0.172558,0.175686,-0.00312738,False,0.172644,0.175771,-0.00312727,False,0.676339,0.66374,0.770109,0.650108,0.375466,0.351668,0.149631,0.712053,0.00194858,0.00191375,-0.00280326,1.20946,0.132334,0.12991,0.00584604,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312733,1.92099e-07,0.00258412,6.67372e-07,0.00258412,2.83524e-06,-0.01677615,0.004823994,-6.58103e-07,-6.67372e-07
141,train,38,1,True,True,0.175552,0.172425,0.00312773,0.208312,0.211528,0.208302,0.211518,0.172687,0.175814,True,0.382305125,0.175552,0.172425,0.00312773,True,0.17568,0.172552,0.00312752,True,0.175765,0.172637,0.00312737,True,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.00194866,0.00191382,-0.00280305,1.20946,0.00145071,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312727,-4.59477e-07,0.00268159,6.67369e-07,0.00268159,2.83523e-06,0.005546465999999999,-0.01837808,-6.581e-07,-6.67369e-07
142,train,7,0,True,True,0.172429,0.175556,-0.00312751,0.208316,0.211532,0.208307,0.211523,0.172691,0.175818,False,0.42723375,0.172429,0.175556,-0.00312751,False,0.172557,0.175684,-0.00312737,False,0.172642,0.175769,-0.00312725,False,0.580763,0.423695,0.455836,0.753179,0.370996,0.391278,0.100993,0.34113,0.00194861,0.00191377,-0.00280321,1.20946,0.132335,0.12991,0.00584608,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312723,2.83976e-07,0.00232719,6.67366e-07,0.00232719,2.83522e-06,-0.01616182,0.004666953000000001,-6.58098e-07,-6.67366e-07
143,train,39,1,True,True,0.17558,0.172452,0.00312776,0.208344,0.211561,0.208337,0.211553,0.172718,0.175846,True,0.20175882499999997,0.17558,0.172452,0.00312776,True,0.175709,0.172582,0.00312762,True,0.175795,0.172668,0.0031275,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.00194828,0.00191345,-0.00280393,1.20946,0.00145072,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312752,-2.4069e-07,0.00250091,6.67364e-07,0.00250091,2.83521e-06,0.0037906990000000002,-0.01211491,-6.58095e-07,-6.67364e-07
