cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1,dp0,dn0,output_delta_net_0,dp1,dn1,output_delta_net_1,max_abs_output_delta_signal,max_output_delta_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta,sum_d_readout_out0_signed,sum_d_readout_out1_signed,d_output_bias_out0_signed,d_output_bias_out1_signed
104,train,20,0,True,True,0.172479,0.175608,-0.00312821,0.208368,0.211585,0.208359,0.211576,0.172741,0.175868,False,0.529248625,0.172479,0.175608,-0.00312821,False,0.172607,0.175735,-0.00312802,False,0.172692,0.17582,-0.00312788,False,0.75562,0.482195,0.633557,0.770113,0.106731,0.619649,0.159538,0.706586,0.00194803,0.00191321,-0.00280437,1.20946,0.132313,0.129895,0.00584603,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312784,3.66826e-07,0.00312866,6.67468e-07,0.00312866,2.83565e-06,-0.01897761,0.005536959,-6.58198e-07,-6.67468e-07
105,train,52,1,True,True,0.175623,0.172495,0.00312838,0.208388,0.211605,0.208374,0.211597,0.172756,0.175887,True,0.19452275,0.175623,0.172495,0.00312838,True,0.175752,0.172624,0.00312862,True,0.175838,0.172708,0.00313023,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.00194787,0.00191299,-0.00279693,1.20946,0.121209,0.00876232,0.122449,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312998,1.59599e-06,0.00208922,6.67465e-07,0.00208922,2.83564e-06,0.005150165,-0.014010690000000001,-6.58195e-07,-6.67465e-07
106,train,21,0,True,True,0.172479,0.175607,-0.00312813,0.20837,0.211586,0.208361,0.211578,0.172742,0.175869,False,0.3978995,0.172479,0.175607,-0.00312813,False,0.172607,0.175735,-0.00312795,False,0.172693,0.175821,-0.00312782,False,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.00194801,0.00191319,-0.00280438,1.20946,0.00132874,0.00826229,0.0116052,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312769,4.41502e-07,0.00269448,6.67463e-07,0.00269448,2.83563e-06,-0.017956359999999998,0.005353239,-6.58192e-07,-6.67463e-07
107,train,53,1,True,True,0.175597,0.172468,0.00312916,0.208356,0.211573,0.208347,0.211563,0.172729,0.175857,True,0.36896112499999995,0.175597,0.172468,0.00312916,True,0.175724,0.172596,0.00312868,True,0.175809,0.172681,0.00312836,True,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.00194817,0.00191334,-0.00280398,1.20946,1.45615e-05,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312784,-1.31935e-06,0.00317634,6.6746e-07,0.00317634,2.83561e-06,0.006503488000000001,-0.01955897,-6.5819e-07,-6.6746e-07
108,train,22,0,True,True,0.172464,0.175592,-0.00312801,0.208353,0.211569,0.208344,0.21156,0.172725,0.175853,False,0.5125206250000001,0.172464,0.175592,-0.00312801,False,0.172592,0.17572,-0.00312782,False,0.172677,0.175805,-0.00312767,False,0.572917,0.476237,0.588594,0.770113,0.330766,0.770113,0.260624,0.330801,0.0019482,0.00191338,-0.00280397,1.20946,1.59571e-07,0.00826229,0.0116039,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312763,3.73668e-07,0.00268184,6.67457e-07,0.00268184,2.8356e-06,-0.0194274,0.006204210000000001,-6.58187e-07,-6.67457e-07
109,train,54,1,True,True,0.175618,0.17249,0.0031284,0.208381,0.211598,0.208373,0.21159,0.172753,0.175881,True,0.2491034375,0.175618,0.17249,0.0031284,True,0.175747,0.172619,0.0031282,True,0.175833,0.172704,0.00312805,True,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.00194788,0.00191306,-0.00280095,1.20946,0.12164,0.00876232,0.122453,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312775,-6.45776e-07,0.00281958,6.67455e-07,0.00281958,2.83559e-06,0.004788325,-0.01545906,-6.58184e-07,-6.67455e-07
110,train,23,0,True,True,0.172473,0.175601,-0.00312812,0.208361,0.211578,0.208352,0.211569,0.172734,0.175862,False,0.493214125,0.172473,0.175601,-0.00312812,False,0.172601,0.175728,-0.00312794,False,0.172686,0.175813,-0.00312779,False,0.770112,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.00194811,0.00191329,-0.00280422,1.20946,0.13193,0.129897,0.00584648,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312764,4.84812e-07,0.00274706,6.67452e-07,0.00274706,2.83558e-06,-0.01813571,0.005151249,-6.58182e-07,-6.67452e-07
111,train,55,1,True,True,0.175604,0.172476,0.00312817,0.208367,0.211584,0.208358,0.211575,0.172739,0.175867,True,0.288436375,0.175604,0.172476,0.00312817,True,0.175732,0.172604,0.00312799,True,0.175818,0.17269,0.00312785,True,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.00194804,0.00191322,-0.00280063,1.20946,0.121231,0.00876232,0.122463,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312726,-9.15444e-07,0.00271201,6.67449e-07,0.00271201,2.83557e-06,0.00510733,-0.01650936,-6.58179e-07,-6.67449e-07
112,train,24,0,True,True,0.172465,0.175593,-0.00312802,0.208355,0.211571,0.208346,0.211562,0.172727,0.175855,False,0.35681999999999997,0.172465,0.175593,-0.00312802,False,0.172593,0.175721,-0.00312783,False,0.172679,0.175806,-0.00312767,False,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.00194818,0.00191336,-0.00280415,1.20946,0.131934,0.129899,0.0058465,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312717,8.50191e-07,0.0028129,6.67447e-07,0.0028129,2.83556e-06,-0.01685902,0.0056250960000000004,-6.58177e-07,-6.67447e-07
113,train,56,1,True,True,0.175604,0.172476,0.00312815,0.208368,0.211585,0.20836,0.211576,0.17274,0.175868,True,0.3319903,0.175604,0.172476,0.00312815,True,0.175733,0.172605,0.00312796,True,0.175819,0.172691,0.00312781,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.00194803,0.00191321,-0.00280071,1.20946,0.121229,0.00876232,0.122462,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312777,-3.77545e-07,0.0028695,6.67444e-07,0.0028695,2.83555e-06,0.005744059,-0.017872299999999997,-6.58174e-07,-6.67444e-07
114,train,25,0,True,True,0.172456,0.175584,-0.00312794,0.208345,0.211561,0.208336,0.211552,0.172718,0.175845,False,0.560572625,0.172456,0.175584,-0.00312794,False,0.172584,0.175712,-0.00312775,False,0.17267,0.175797,-0.0031276,False,0.50609,0.566316,0.698648,0.753646,0.289464,0.770115,0.251963,0.648339,0.00194829,0.00191346,-0.00280386,1.20946,0.131939,0.129902,0.0058465,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312757,3.7601e-07,0.00268311,6.67441e-07,0.00268311,2.83553e-06,-0.01922606,0.005875563,-6.58171e-07,-6.67441e-07
115,train,57,1,True,True,0.175589,0.172461,0.00312801,0.208351,0.211567,0.208342,0.211558,0.172724,0.175851,True,0.36300319999999997,0.175589,0.172461,0.00312801,True,0.175718,0.17259,0.00312781,True,0.175803,0.172675,0.00312766,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.00194822,0.0019134,-0.00280028,1.20946,0.121246,0.00876232,0.122474,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312746,-5.53833e-07,0.00260585,6.67439e-07,0.00260585,2.83552e-06,0.005594633,-0.01845204,-6.58169e-07,-6.67439e-07
116,train,26,0,True,True,0.172465,0.175594,-0.00312955,0.208351,0.211568,0.208342,0.211557,0.172724,0.175852,False,0.560399875,0.172465,0.175594,-0.00312955,False,0.172592,0.175721,-0.00312898,False,0.172676,0.175805,-0.0031283,False,0.436849,0.770111,0.681453,0.713739,0.770112,0.151298,0.22418,0.735457,0.00194823,0.00191341,-0.00280444,1.20946,0.131936,0.1299,0.00584652,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312758,1.97289e-06,0.00282072,6.67436e-07,0.00282072,2.83551e-06,-0.01781214,0.005362164000000001,-6.58166e-07,-6.67436e-07
117,train,58,1,True,True,0.175599,0.172471,0.00312812,0.208363,0.21158,0.208353,0.211567,0.172734,0.175861,True,0.30504495000000004,0.175599,0.172471,0.00312812,True,0.175728,0.1726,0.00312787,True,0.175813,0.172686,0.00312722,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.0019481,0.0019133,-0.00280164,1.20946,0.121237,0.00876232,0.122468,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.0031265,-1.61347e-06,0.00257494,6.67433e-07,0.00257494,2.8355e-06,0.004918603,-0.01621354,-6.58163e-07,-6.67433e-07
118,train,27,0,True,True,0.172463,0.175592,-0.00312827,0.208351,0.211568,0.208342,0.211557,0.172724,0.175851,False,0.54205225,0.172463,0.175592,-0.00312827,False,0.172591,0.175719,-0.00312802,False,0.172676,0.175803,-0.00312741,False,0.770112,0.770113,0.770113,0.770113,0.241903,0.12439,0.119561,0.770113,0.00194822,0.00191341,-0.00280489,1.20946,0.131936,0.1299,0.00584645,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312779,4.81521e-07,0.00242229,6.67431e-07,0.00242229,2.83549e-06,-0.01615533,0.004912181,-6.58161e-07,-6.67431e-07
119,train,59,1,True,True,0.175605,0.172476,0.00312825,0.208369,0.211585,0.208358,0.211574,0.172739,0.175867,True,0.235791625,0.175605,0.172476,0.00312825,True,0.175734,0.172606,0.00312802,True,0.175819,0.172691,0.0031278,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.00194805,0.00191323,-0.00280075,1.20946,0.121231,0.00876232,0.122464,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312736,-8.88178e-07,0.00261069,6.67428e-07,0.00261069,2.83548e-06,0.004082173,-0.01304304,-6.58158e-07,-6.67428e-07
120,train,28,0,True,True,0.172458,0.175586,-0.00312803,0.208348,0.211565,0.208338,0.211553,0.17272,0.175847,False,0.36707737499999993,0.172458,0.175586,-0.00312803,False,0.172587,0.175714,-0.00312767,False,0.172672,0.175799,-0.00312715,False,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.00194826,0.00191345,-0.00280464,1.20946,0.00132898,0.00826229,0.0116048,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312884,-8.07619e-07,0.0025149,6.67425e-07,0.0025149,2.83547e-06,-0.01668646,0.005012101000000001,-6.58155e-07,-6.67425e-07
121,train,60,1,True,True,0.175615,0.172486,0.00312841,0.208381,0.211598,0.208371,0.211587,0.172751,0.175879,True,0.1511760125,0.175615,0.172486,0.00312841,True,0.175745,0.172617,0.00312815,True,0.17583,0.172702,0.00312785,True,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.0019479,0.00191309,-0.00280496,1.20946,1.45641e-05,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312821,-1.94854e-07,0.00205344,6.67423e-07,0.00205344,2.83546e-06,0.004437654,-0.0123282,-6.58153e-07,-6.67423e-07
122,train,29,0,True,True,0.172459,0.175587,-0.00312808,0.208348,0.211565,0.208335,0.211556,0.172719,0.175849,False,0.36093624999999996,0.172459,0.175587,-0.00312808,False,0.172587,0.175715,-0.00312798,False,0.172671,0.1758,-0.00312895,False,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.0019483,0.00191343,-0.00280117,1.20946,1.596e-07,0.00826229,0.0116038,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312955,-1.47078e-06,0.00238881,6.6742e-07,0.00238881,2.83544e-06,-0.015606999999999998,0.004744719,-6.5815e-07,-6.6742e-07
123,train,61,1,True,True,0.175596,0.172467,0.00312837,0.208358,0.211575,0.20835,0.211562,0.17273,0.175856,True,0.19387995,0.175596,0.172467,0.00312837,True,0.175724,0.172596,0.00312801,True,0.175809,0.172682,0.00312671,True,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.00194814,0.00191336,-0.00280287,1.20946,0.121665,0.00876232,0.122471,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312706,-1.31651e-06,0.00202063,6.67417e-07,0.00202063,2.83543e-06,0.004950216,-0.01337283,-6.58148e-07,-6.67417e-07
124,train,30,0,True,True,0.17246,0.175588,-0.00312811,0.208349,0.211565,0.20834,0.211556,0.172722,0.175849,False,0.4866560000000001,0.17246,0.175588,-0.00312811,False,0.172588,0.175716,-0.00312789,False,0.172673,0.175801,-0.00312773,False,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.00194825,0.00191342,-0.00280392,1.20946,0.131936,0.1299,0.00584638,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312768,4.35088e-07,0.00236996,6.67415e-07,0.00236996,2.83542e-06,-0.01621967,0.0052194730000000005,-6.58145e-07,-6.67415e-07
125,train,62,1,True,True,0.175587,0.172459,0.00312804,0.208349,0.211566,0.20834,0.211556,0.172722,0.175849,True,0.282842625,0.175587,0.172459,0.00312804,True,0.175716,0.172588,0.00312784,True,0.175801,0.172673,0.00312745,True,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.00194824,0.00191342,-0.00280077,1.20946,0.121248,0.00876232,0.122475,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312688,-1.15672e-06,0.00273381,6.67412e-07,0.00273381,2.83541e-06,0.004951205,-0.016784939999999998,-6.58142e-07,-6.67412e-07
126,train,31,0,True,True,0.17245,0.175578,-0.00312797,0.208338,0.211555,0.208328,0.211546,0.172711,0.175839,False,0.315127875,0.17245,0.175578,-0.00312797,False,0.172578,0.175706,-0.00312784,False,0.172662,0.175791,-0.00312824,False,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.00194838,0.00191353,-0.00280231,1.20946,0.00132916,0.00826229,0.0116049,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.0031286,-6.33582e-07,0.00280872,6.67409e-07,0.00280872,2.8354e-06,-0.01587727,0.005065647,-6.5814e-07,-6.67409e-07
127,train,63,1,True,True,0.175579,0.172451,0.00312835,0.20834,0.211556,0.208328,0.211547,0.172712,0.17584,True,0.331628375,0.175579,0.172451,0.00312835,True,0.175707,0.172579,0.00312821,True,0.175792,0.172663,0.00312865,True,0.306762,0.236775,0.145135,0.56106,0.770111,0.239122,0.139169,0.254893,0.00194837,0.00191352,-0.00279836,1.20946,0.121675,0.00876232,0.12248,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312901,6.63616e-07,0.00284536,6.67407e-07,0.00284536,2.83539e-06,0.0051240420000000005,-0.01516558,-6.58137e-07,-6.67407e-07
128,train,0,0,True,True,0.172459,0.175588,-0.00312807,0.208349,0.211565,0.208339,0.211556,0.172722,0.175851,False,0.44785974999999995,0.172459,0.175588,-0.00312807,False,0.172588,0.175716,-0.00312787,False,0.172673,0.175801,-0.00312819,False,0.741245,0.57729,0.633202,0.77011,0.107267,0.142146,0.109099,0.502519,0.00194826,0.00191341,-0.00280286,1.20946,0.131936,0.129901,0.00584662,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312816,-9.59723e-08,0.00236283,6.67404e-07,0.00236283,2.83538e-06,-0.015474710000000001,0.004357629,-6.58134e-07,-6.67404e-07
129,train,32,1,True,True,0.175578,0.17245,0.00312791,0.20834,0.211556,0.208331,0.211545,0.172714,0.17584,True,0.3103241375,0.175578,0.17245,0.00312791,True,0.175706,0.172578,0.00312759,True,0.175791,0.172664,0.00312681,True,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.00194834,0.00191354,-0.0028052,1.20946,0.00144634,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.0031267,-1.20476e-06,0.00270169,6.67401e-07,0.00270169,2.83536e-06,0.005069026000000001,-0.016541300000000002,-6.58132e-07,-6.67401e-07
130,train,1,0,True,True,0.172449,0.175576,-0.0031279,0.208339,0.211555,0.20833,0.211546,0.172713,0.17584,False,0.383877,0.172449,0.175576,-0.0031279,False,0.172577,0.175705,-0.0031277,False,0.172663,0.17579,-0.00312754,False,0.632611,0.475342,0.540965,0.624457,0.124163,0.08,0.282379,0.311099,0.00194835,0.00191353,-0.00280374,1.20946,0.132325,0.129903,0.00584597,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312751,3.916e-07,0.0022544,6.67399e-07,0.0022544,2.83535e-06,-0.015603430000000003,0.004829149,-6.58129e-07,-6.67399e-07
131,train,33,1,True,True,0.175588,0.172459,0.00312889,0.208348,0.211568,0.208338,0.211555,0.172722,0.17585,True,0.2686391125,0.175588,0.172459,0.00312889,True,0.175716,0.172587,0.0031291,True,0.175801,0.172672,0.00312886,True,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.00194826,0.00191343,-0.0028033,1.20946,0.00145061,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312769,-1.19819e-06,0.00276742,6.67396e-07,0.00276742,2.83534e-06,0.0049003200000000005,-0.01470192,-6.58126e-07,-6.67396e-07
132,train,2,0,True,True,0.172452,0.17558,-0.00312794,0.208344,0.21156,0.208335,0.211551,0.172717,0.175845,False,0.29886775000000004,0.172452,0.17558,-0.00312794,False,0.172581,0.175709,-0.00312774,False,0.172667,0.175795,-0.00312758,False,0.460496,0.315118,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.0019483,0.00191347,-0.00280387,1.20946,0.132323,0.129902,0.00584607,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312772,2.22598e-07,0.00231465,6.67393e-07,0.00231465,2.83533e-06,-0.01449334,0.004409687000000001,-6.58124e-07,-6.67393e-07
133,train,34,1,True,True,0.175581,0.172453,0.00312802,0.208344,0.21156,0.208335,0.211551,0.172718,0.175845,True,0.247402075,0.175581,0.172453,0.00312802,True,0.17571,0.172582,0.00312782,True,0.175795,0.172668,0.00312767,True,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.00194829,0.00191347,-0.00280008,1.20946,0.12125,0.00876232,0.122478,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312825,2.31511e-07,0.00268077,6.67391e-07,0.00268077,2.83532e-06,0.0045172630000000005,-0.014870109999999997,-6.58121e-07,-6.67391e-07
134,train,3,0,True,True,0.17244,0.175569,-0.00312922,0.208327,0.211544,0.208318,0.211534,0.172702,0.17583,False,0.34778837500000004,0.17244,0.175569,-0.00312922,False,0.172568,0.175696,-0.00312867,False,0.172653,0.175781,-0.00312827,False,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.00194848,0.00191365,-0.00280329,1.20946,0.131946,0.129907,0.00584653,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312748,1.73595e-06,0.0024958,6.67388e-07,0.0024958,2.83531e-06,-0.01635691,0.0052875990000000005,-6.58119e-07,-6.67388e-07
135,train,35,1,True,True,0.175577,0.172449,0.0031279,0.20834,0.211556,0.208331,0.211547,0.172714,0.175841,True,0.28502317499999996,0.175577,0.172449,0.0031279,True,0.175706,0.172578,0.0031277,True,0.175791,0.172664,0.00312754,True,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.00194834,0.00191351,-0.00280379,1.20946,0.00144645,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312751,-3.87224e-07,0.00282942,6.67385e-07,0.00282942,2.8353e-06,0.004590006,-0.01539155,-6.58116e-07,-6.67385e-07
136,train,4,0,True,True,0.172438,0.175565,-0.00312783,0.208326,0.211542,0.208317,0.211533,0.172701,0.175828,False,0.383445,0.172438,0.175565,-0.00312783,False,0.172566,0.175693,-0.00312763,False,0.172651,0.175779,-0.00312749,False,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.0019485,0.00191366,-0.00280331,1.20946,1.58516e-05,0.00826229,0.011604,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312747,3.57007e-07,0.00219927,6.67383e-07,0.00219927,2.83529e-06,-0.01509453,0.0046758960000000006,-6.58113e-07,-6.67383e-07
137,train,36,1,True,True,0.175575,0.172446,0.00312931,0.208332,0.21155,0.208322,0.211539,0.172707,0.175835,True,0.46690777499999997,0.175575,0.172446,0.00312931,True,0.175702,0.172573,0.00312898,True,0.175786,0.172658,0.00312859,True,0.16197,0.684524,0.770111,0.221052,0.0829502,0.459844,0.75628,0.598531,0.00194844,0.0019136,-0.00279947,1.20946,0.121686,0.00876232,0.122485,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312757,-1.74715e-06,0.00273044,6.6738e-07,0.00273044,2.83527e-06,0.004978204,-0.016808399999999998,-6.58111e-07,-6.6738e-07
138,train,5,0,True,True,0.172436,0.175563,-0.00312764,0.208323,0.21154,0.208314,0.21153,0.172698,0.175826,False,0.37133174999999996,0.172436,0.175563,-0.00312764,False,0.172564,0.175691,-0.0031275,False,0.172649,0.175776,-0.00312739,False,0.543454,0.493438,0.523504,0.44525,0.181826,0.385814,0.148522,0.248846,0.00194853,0.00191369,-0.00280333,1.20946,0.131946,0.129908,0.00584656,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312747,1.72996e-07,0.00259529,6.67377e-07,0.00259529,2.83526e-06,-0.01521774,0.004731982,-6.58108e-07,-6.67377e-07
139,train,37,1,True,True,0.175579,0.172451,0.00312775,0.208342,0.211558,0.208334,0.21155,0.172716,0.175844,True,0.335890875,0.175579,0.172451,0.00312775,True,0.175708,0.17258,0.00312761,True,0.175794,0.172666,0.00312748,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770114,0.393734,0.00194831,0.00191348,-0.00280386,1.20946,0.00144646,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312807,3.2168e-07,0.00232437,6.67375e-07,0.00232437,2.83525e-06,0.003990045,-0.01436104,-6.58105e-07,-6.67375e-07
140,train,6,0,True,True,0.17243,0.175557,-0.00312768,0.208318,0.211535,0.208309,0.211525,0.172693,0.17582,False,0.543639875,0.17243,0.175557,-0.00312768,False,0.172558,0.175686,-0.00312749,False,0.172643,0.175771,-0.00312734,False,0.676339,0.66374,0.770114,0.650108,0.375466,0.351668,0.149631,0.712053,0.00194858,0.00191375,-0.00280318,1.20946,1.58516e-05,0.00826229,0.011604,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312733,3.47915e-07,0.00254863,6.67372e-07,0.00254863,2.83524e-06,-0.016720899999999997,0.004817236,-6.58103e-07,-6.67372e-07
141,train,38,1,True,True,0.175552,0.172425,0.00312773,0.208312,0.211528,0.208302,0.211518,0.172687,0.175814,True,0.382305125,0.175552,0.172425,0.00312773,True,0.17568,0.172552,0.00312752,True,0.175765,0.172637,0.00312737,True,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.00194866,0.00191382,-0.00280305,1.20946,1.73649e-07,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312733,-3.97225e-07,0.00267638,6.67369e-07,0.00267638,2.83523e-06,0.005529,-0.01818801,-6.581e-07,-6.67369e-07
142,train,7,0,True,True,0.172429,0.175556,-0.00312751,0.208316,0.211532,0.208307,0.211523,0.172691,0.175818,False,0.42723375,0.172429,0.175556,-0.00312751,False,0.172557,0.175684,-0.00312737,False,0.172642,0.175769,-0.00312725,False,0.580763,0.423695,0.455836,0.753179,0.370996,0.391278,0.100993,0.34113,0.00194861,0.00191377,-0.00280321,1.20946,0.13234,0.12991,0.00584608,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312723,2.84729e-07,0.00230906,6.67366e-07,0.00230906,2.83522e-06,-0.016064059999999998,0.0046639329999999994,-6.58098e-07,-6.67366e-07
143,train,39,1,True,True,0.17558,0.172452,0.00312776,0.208344,0.211561,0.208337,0.211553,0.172718,0.175846,True,0.20175882499999997,0.17558,0.172452,0.00312776,True,0.175709,0.172582,0.00312762,True,0.175796,0.172668,0.0031275,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.00194828,0.00191345,-0.00280393,1.20946,0.00145077,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312752,-2.41815e-07,0.00248563,6.67364e-07,0.00248563,2.83521e-06,0.003762809,-0.01207488,-6.58095e-07,-6.67364e-07
144,train,8,0,True,True,0.172425,0.175553,-0.00312745,0.208313,0.21153,0.208304,0.21152,0.172689,0.175816,False,0.41991187500000005,0.172425,0.175553,-0.00312745,False,0.172554,0.175681,-0.00312732,False,0.172639,0.175766,-0.00312721,False,0.464831,0.474401,0.515151,0.632988,0.357854,0.426654,0.152887,0.334529,0.00194864,0.0019138,-0.00280315,1.20946,0.132337,0.129911,0.00584604,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312722,2.30617e-07,0.00226549,6.67361e-07,0.00226549,2.83519e-06,-0.01584391,0.004708302,-6.58092e-07,-6.67361e-07
