readout_time_ns,tau_act_ns,tau_score_ns,accuracy,correct,total,time_over_tau_act,time_over_tau_score
2.31,0.35,0.25,0.913,1826,2000,6.6000000000000005,9.24
2.32,0.35,0.25,0.913,1826,2000,6.628571428571428,9.28
2.33,0.35,0.25,0.913,1826,2000,6.6571428571428575,9.32
2.34,0.35,0.25,0.913,1826,2000,6.685714285714286,9.36
2.35,0.35,0.25,0.913,1826,2000,6.714285714285715,9.4
2.36,0.35,0.25,0.913,1826,2000,6.742857142857143,9.44
2.37,0.35,0.25,0.913,1826,2000,6.771428571428572,9.48
2.38,0.35,0.25,0.913,1826,2000,6.8,9.52
2.39,0.35,0.25,0.913,1826,2000,6.828571428571429,9.56
2.4,0.35,0.25,0.913,1826,2000,6.857142857142858,9.6
2.41,0.35,0.25,0.9135,1827,2000,6.885714285714286,9.64
2.42,0.35,0.25,0.9135,1827,2000,6.914285714285715,9.68
2.43,0.35,0.25,0.9135,1827,2000,6.942857142857144,9.72
2.44,0.35,0.25,0.9135,1827,2000,6.9714285714285715,9.76
2.45,0.35,0.25,0.9135,1827,2000,7.000000000000001,9.8
2.46,0.35,0.25,0.9135,1827,2000,7.028571428571429,9.84
2.47,0.35,0.25,0.9135,1827,2000,7.057142857142858,9.88
2.48,0.35,0.25,0.9135,1827,2000,7.085714285714286,9.92
2.49,0.35,0.25,0.9135,1827,2000,7.114285714285716,9.96
2.5,0.35,0.25,0.9135,1827,2000,7.142857142857143,10.0
2.5100000000000002,0.35,0.25,0.9135,1827,2000,7.171428571428573,10.040000000000001
2.52,0.35,0.25,0.9135,1827,2000,7.2,10.08
2.5300000000000002,0.35,0.25,0.9135,1827,2000,7.2285714285714295,10.120000000000001
2.54,0.35,0.25,0.9135,1827,2000,7.257142857142858,10.16
2.5500000000000003,0.35,0.25,0.9135,1827,2000,7.285714285714287,10.200000000000001
2.56,0.35,0.25,0.9135,1827,2000,7.314285714285715,10.24
2.57,0.35,0.25,0.9135,1827,2000,7.3428571428571425,10.28
2.58,0.35,0.25,0.9135,1827,2000,7.371428571428572,10.32
2.59,0.35,0.25,0.9135,1827,2000,7.4,10.36
2.6,0.35,0.25,0.9135,1827,2000,7.42857142857143,10.4
2.61,0.35,0.25,0.9135,1827,2000,7.457142857142857,10.44
2.62,0.35,0.25,0.9135,1827,2000,7.485714285714287,10.48
2.63,0.35,0.25,0.9135,1827,2000,7.514285714285714,10.52
2.64,0.35,0.25,0.9135,1827,2000,7.542857142857144,10.56
2.65,0.35,0.25,0.9135,1827,2000,7.571428571428572,10.6
2.66,0.35,0.25,0.9135,1827,2000,7.6000000000000005,10.64
2.67,0.35,0.25,0.9135,1827,2000,7.628571428571429,10.68
2.68,0.35,0.25,0.9135,1827,2000,7.657142857142858,10.72
2.69,0.35,0.25,0.9135,1827,2000,7.685714285714286,10.76
2.7,0.35,0.25,0.9135,1827,2000,7.714285714285715,10.8
2.71,0.35,0.25,0.9135,1827,2000,7.742857142857143,10.84
2.72,0.35,0.25,0.9135,1827,2000,7.771428571428572,10.88
2.73,0.35,0.25,0.9135,1827,2000,7.800000000000001,10.92
2.74,0.35,0.25,0.9135,1827,2000,7.82857142857143,10.96
2.75,0.35,0.25,0.9135,1827,2000,7.857142857142858,11.0
2.7600000000000002,0.35,0.25,0.9135,1827,2000,7.885714285714287,11.040000000000001
2.77,0.35,0.25,0.9135,1827,2000,7.914285714285715,11.08
2.7800000000000002,0.35,0.25,0.9135,1827,2000,7.942857142857144,11.120000000000001
2.79,0.35,0.25,0.9135,1827,2000,7.971428571428572,11.16
2.8000000000000003,0.35,0.25,0.9135,1827,2000,8.000000000000002,11.200000000000001
2.81,0.35,0.25,0.9135,1827,2000,8.028571428571428,11.24
2.82,0.35,0.25,0.9135,1827,2000,8.057142857142857,11.28
2.83,0.35,0.25,0.9135,1827,2000,8.085714285714287,11.32
2.84,0.35,0.25,0.9135,1827,2000,8.114285714285714,11.36
2.85,0.35,0.25,0.9135,1827,2000,8.142857142857144,11.4
2.86,0.35,0.25,0.9135,1827,2000,8.17142857142857,11.44
2.87,0.35,0.25,0.9135,1827,2000,8.200000000000001,11.48
2.88,0.35,0.25,0.9135,1827,2000,8.22857142857143,11.52
2.89,0.35,0.25,0.9135,1827,2000,8.257142857142858,11.56
2.9,0.35,0.25,0.9135,1827,2000,8.285714285714286,11.6
2.91,0.35,0.25,0.9135,1827,2000,8.314285714285715,11.64
2.92,0.35,0.25,0.9135,1827,2000,8.342857142857143,11.68
2.93,0.35,0.25,0.9135,1827,2000,8.371428571428572,11.72
2.94,0.35,0.25,0.9135,1827,2000,8.4,11.76
2.95,0.35,0.25,0.9135,1827,2000,8.428571428571429,11.8
2.96,0.35,0.25,0.9135,1827,2000,8.457142857142857,11.84
2.97,0.35,0.25,0.9135,1827,2000,8.485714285714288,11.88
2.98,0.35,0.25,0.9135,1827,2000,8.514285714285714,11.92
2.99,0.35,0.25,0.9135,1827,2000,8.542857142857144,11.96
3.0,0.35,0.25,0.9135,1827,2000,8.571428571428571,12.0
0.0,0.35,0.35,0.0925,185,2000,0.0,0.0
0.01,0.35,0.35,0.116,232,2000,0.028571428571428574,0.028571428571428574
0.02,0.35,0.35,0.116,232,2000,0.05714285714285715,0.05714285714285715
0.03,0.35,0.35,0.1255,251,2000,0.08571428571428572,0.08571428571428572
0.04,0.35,0.35,0.1855,371,2000,0.1142857142857143,0.1142857142857143
0.05,0.35,0.35,0.268,536,2000,0.14285714285714288,0.14285714285714288
0.06,0.35,0.35,0.3315,663,2000,0.17142857142857143,0.17142857142857143
0.07,0.35,0.35,0.3835,767,2000,0.20000000000000004,0.20000000000000004
0.08,0.35,0.35,0.436,872,2000,0.2285714285714286,0.2285714285714286
0.09,0.35,0.35,0.47,940,2000,0.2571428571428572,0.2571428571428572
0.1,0.35,0.35,0.4965,993,2000,0.28571428571428575,0.28571428571428575
0.11,0.35,0.35,0.5145,1029,2000,0.31428571428571433,0.31428571428571433
0.12,0.35,0.35,0.526,1052,2000,0.34285714285714286,0.34285714285714286
0.13,0.35,0.35,0.5355,1071,2000,0.37142857142857144,0.37142857142857144
0.14,0.35,0.35,0.543,1086,2000,0.4000000000000001,0.4000000000000001
0.15,0.35,0.35,0.556,1112,2000,0.4285714285714286,0.4285714285714286
0.16,0.35,0.35,0.5615,1123,2000,0.4571428571428572,0.4571428571428572
0.17,0.35,0.35,0.566,1132,2000,0.48571428571428577,0.48571428571428577
0.18,0.35,0.35,0.572,1144,2000,0.5142857142857143,0.5142857142857143
0.19,0.35,0.35,0.5785,1157,2000,0.5428571428571429,0.5428571428571429
0.2,0.35,0.35,0.588,1176,2000,0.5714285714285715,0.5714285714285715
0.21,0.35,0.35,0.5915,1183,2000,0.6,0.6
0.22,0.35,0.35,0.6005,1201,2000,0.6285714285714287,0.6285714285714287
0.23,0.35,0.35,0.6065,1213,2000,0.6571428571428573,0.6571428571428573
0.24,0.35,0.35,0.616,1232,2000,0.6857142857142857,0.6857142857142857
0.25,0.35,0.35,0.6235,1247,2000,0.7142857142857143,0.7142857142857143
0.26,0.35,0.35,0.635,1270,2000,0.7428571428571429,0.7428571428571429
0.27,0.35,0.35,0.645,1290,2000,0.7714285714285716,0.7714285714285716
0.28,0.35,0.35,0.654,1308,2000,0.8000000000000002,0.8000000000000002
0.29,0.35,0.35,0.6675,1335,2000,0.8285714285714285,0.8285714285714285
0.3,0.35,0.35,0.675,1350,2000,0.8571428571428572,0.8571428571428572
0.31,0.35,0.35,0.686,1372,2000,0.8857142857142858,0.8857142857142858
0.32,0.35,0.35,0.693,1386,2000,0.9142857142857144,0.9142857142857144
0.33,0.35,0.35,0.705,1410,2000,0.942857142857143,0.942857142857143
0.34,0.35,0.35,0.7185,1437,2000,0.9714285714285715,0.9714285714285715
0.35000000000000003,0.35,0.35,0.726,1452,2000,1.0000000000000002,1.0000000000000002
0.36,0.35,0.35,0.7325,1465,2000,1.0285714285714287,1.0285714285714287
0.37,0.35,0.35,0.738,1476,2000,1.0571428571428572,1.0571428571428572
0.38,0.35,0.35,0.7445,1489,2000,1.0857142857142859,1.0857142857142859
0.39,0.35,0.35,0.7555,1511,2000,1.1142857142857143,1.1142857142857143
0.4,0.35,0.35,0.7655,1531,2000,1.142857142857143,1.142857142857143
0.41000000000000003,0.35,0.35,0.7775,1555,2000,1.1714285714285715,1.1714285714285715
0.42,0.35,0.35,0.7825,1565,2000,1.2,1.2
0.43,0.35,0.35,0.7885,1577,2000,1.2285714285714286,1.2285714285714286
0.44,0.35,0.35,0.797,1594,2000,1.2571428571428573,1.2571428571428573
0.45,0.35,0.35,0.8025,1605,2000,1.2857142857142858,1.2857142857142858
0.46,0.35,0.35,0.8095,1619,2000,1.3142857142857145,1.3142857142857145
0.47000000000000003,0.35,0.35,0.8145,1629,2000,1.342857142857143,1.342857142857143
0.48,0.35,0.35,0.82,1640,2000,1.3714285714285714,1.3714285714285714
0.49,0.35,0.35,0.826,1652,2000,1.4000000000000001,1.4000000000000001
0.5,0.35,0.35,0.8335,1667,2000,1.4285714285714286,1.4285714285714286
0.51,0.35,0.35,0.8375,1675,2000,1.4571428571428573,1.4571428571428573
0.52,0.35,0.35,0.8405,1681,2000,1.4857142857142858,1.4857142857142858
0.53,0.35,0.35,0.843,1686,2000,1.5142857142857145,1.5142857142857145
0.54,0.35,0.35,0.847,1694,2000,1.5428571428571431,1.5428571428571431
0.55,0.35,0.35,0.8505,1701,2000,1.5714285714285716,1.5714285714285716
0.56,0.35,0.35,0.8545,1709,2000,1.6000000000000003,1.6000000000000003
0.5700000000000001,0.35,0.35,0.858,1716,2000,1.6285714285714288,1.6285714285714288
0.58,0.35,0.35,0.8605,1721,2000,1.657142857142857,1.657142857142857
0.59,0.35,0.35,0.8645,1729,2000,1.6857142857142857,1.6857142857142857
0.6,0.35,0.35,0.8675,1735,2000,1.7142857142857144,1.7142857142857144
0.61,0.35,0.35,0.869,1738,2000,1.7428571428571429,1.7428571428571429
0.62,0.35,0.35,0.8705,1741,2000,1.7714285714285716,1.7714285714285716
0.63,0.35,0.35,0.873,1746,2000,1.8,1.8
0.64,0.35,0.35,0.8765,1753,2000,1.8285714285714287,1.8285714285714287
0.65,0.35,0.35,0.8775,1755,2000,1.8571428571428574,1.8571428571428574
0.66,0.35,0.35,0.8805,1761,2000,1.885714285714286,1.885714285714286
0.67,0.35,0.35,0.8815,1763,2000,1.9142857142857146,1.9142857142857146
0.68,0.35,0.35,0.8835,1767,2000,1.942857142857143,1.942857142857143
0.6900000000000001,0.35,0.35,0.8845,1769,2000,1.9714285714285718,1.9714285714285718
0.7000000000000001,0.35,0.35,0.888,1776,2000,2.0000000000000004,2.0000000000000004
0.71,0.35,0.35,0.8905,1781,2000,2.0285714285714285,2.0285714285714285
0.72,0.35,0.35,0.8905,1781,2000,2.0571428571428574,2.0571428571428574
0.73,0.35,0.35,0.8925,1785,2000,2.085714285714286,2.085714285714286
0.74,0.35,0.35,0.8925,1785,2000,2.1142857142857143,2.1142857142857143
0.75,0.35,0.35,0.894,1788,2000,2.142857142857143,2.142857142857143
0.76,0.35,0.35,0.8945,1789,2000,2.1714285714285717,2.1714285714285717
0.77,0.35,0.35,0.8985,1797,2000,2.2,2.2
0.78,0.35,0.35,0.9,1800,2000,2.2285714285714286,2.2285714285714286
0.79,0.35,0.35,0.901,1802,2000,2.2571428571428576,2.2571428571428576
0.8,0.35,0.35,0.901,1802,2000,2.285714285714286,2.285714285714286
0.81,0.35,0.35,0.902,1804,2000,2.3142857142857145,2.3142857142857145
0.8200000000000001,0.35,0.35,0.902,1804,2000,2.342857142857143,2.342857142857143
0.8300000000000001,0.35,0.35,0.902,1804,2000,2.371428571428572,2.371428571428572
0.84,0.35,0.35,0.9025,1805,2000,2.4,2.4
0.85,0.35,0.35,0.9025,1805,2000,2.428571428571429,2.428571428571429
0.86,0.35,0.35,0.9015,1803,2000,2.4571428571428573,2.4571428571428573
0.87,0.35,0.35,0.902,1804,2000,2.4857142857142858,2.4857142857142858
0.88,0.35,0.35,0.9025,1805,2000,2.5142857142857147,2.5142857142857147
0.89,0.35,0.35,0.9015,1803,2000,2.542857142857143,2.542857142857143
0.9,0.35,0.35,0.9025,1805,2000,2.5714285714285716,2.5714285714285716
0.91,0.35,0.35,0.903,1806,2000,2.6,2.6
0.92,0.35,0.35,0.903,1806,2000,2.628571428571429,2.628571428571429
0.93,0.35,0.35,0.9045,1809,2000,2.6571428571428575,2.6571428571428575
0.9400000000000001,0.35,0.35,0.904,1808,2000,2.685714285714286,2.685714285714286
0.9500000000000001,0.35,0.35,0.9045,1809,2000,2.714285714285715,2.714285714285715
0.96,0.35,0.35,0.905,1810,2000,2.742857142857143,2.742857142857143
0.97,0.35,0.35,0.906,1812,2000,2.7714285714285714,2.7714285714285714
0.98,0.35,0.35,0.906,1812,2000,2.8000000000000003,2.8000000000000003
0.99,0.35,0.35,0.906,1812,2000,2.8285714285714287,2.8285714285714287
1.0,0.35,0.35,0.9065,1813,2000,2.857142857142857,2.857142857142857
1.01,0.35,0.35,0.907,1814,2000,2.885714285714286,2.885714285714286
1.02,0.35,0.35,0.908,1816,2000,2.9142857142857146,2.9142857142857146
1.03,0.35,0.35,0.908,1816,2000,2.942857142857143,2.942857142857143
1.04,0.35,0.35,0.9085,1817,2000,2.9714285714285715,2.9714285714285715
1.05,0.35,0.35,0.909,1818,2000,3.0000000000000004,3.0000000000000004
1.06,0.35,0.35,0.9095,1819,2000,3.028571428571429,3.028571428571429
1.07,0.35,0.35,0.91,1820,2000,3.0571428571428574,3.0571428571428574
1.08,0.35,0.35,0.91,1820,2000,3.0857142857142863,3.0857142857142863
1.09,0.35,0.35,0.9105,1821,2000,3.1142857142857148,3.1142857142857148
1.1,0.35,0.35,0.9105,1821,2000,3.1428571428571432,3.1428571428571432
1.11,0.35,0.35,0.9105,1821,2000,3.1714285714285717,3.1714285714285717
1.12,0.35,0.35,0.91,1820,2000,3.2000000000000006,3.2000000000000006
1.1300000000000001,0.35,0.35,0.9105,1821,2000,3.228571428571429,3.228571428571429
1.1400000000000001,0.35,0.35,0.911,1822,2000,3.2571428571428576,3.2571428571428576
1.1500000000000001,0.35,0.35,0.911,1822,2000,3.2857142857142865,3.2857142857142865
1.16,0.35,0.35,0.91,1820,2000,3.314285714285714,3.314285714285714
1.17,0.35,0.35,0.91,1820,2000,3.342857142857143,3.342857142857143
1.18,0.35,0.35,0.91,1820,2000,3.3714285714285714,3.3714285714285714
1.19,0.35,0.35,0.9095,1819,2000,3.4,3.4
1.2,0.35,0.35,0.9095,1819,2000,3.428571428571429,3.428571428571429
1.21,0.35,0.35,0.909,1818,2000,3.4571428571428573,3.4571428571428573
1.22,0.35,0.35,0.909,1818,2000,3.4857142857142858,3.4857142857142858
1.23,0.35,0.35,0.909,1818,2000,3.5142857142857147,3.5142857142857147
1.24,0.35,0.35,0.909,1818,2000,3.542857142857143,3.542857142857143
1.25,0.35,0.35,0.9095,1819,2000,3.5714285714285716,3.5714285714285716
1.26,0.35,0.35,0.9095,1819,2000,3.6,3.6
1.27,0.35,0.35,0.91,1820,2000,3.628571428571429,3.628571428571429
1.28,0.35,0.35,0.9095,1819,2000,3.6571428571428575,3.6571428571428575
1.29,0.35,0.35,0.9095,1819,2000,3.685714285714286,3.685714285714286
1.3,0.35,0.35,0.91,1820,2000,3.714285714285715,3.714285714285715
1.31,0.35,0.35,0.9095,1819,2000,3.7428571428571433,3.7428571428571433
1.32,0.35,0.35,0.91,1820,2000,3.771428571428572,3.771428571428572
1.33,0.35,0.35,0.91,1820,2000,3.8000000000000003,3.8000000000000003
1.34,0.35,0.35,0.9105,1821,2000,3.828571428571429,3.828571428571429
1.35,0.35,0.35,0.911,1822,2000,3.8571428571428577,3.8571428571428577
1.36,0.35,0.35,0.911,1822,2000,3.885714285714286,3.885714285714286
1.37,0.35,0.35,0.9115,1823,2000,3.914285714285715,3.914285714285715
1.3800000000000001,0.35,0.35,0.9115,1823,2000,3.9428571428571435,3.9428571428571435
1.3900000000000001,0.35,0.35,0.9115,1823,2000,3.971428571428572,3.971428571428572
1.4000000000000001,0.35,0.35,0.911,1822,2000,4.000000000000001,4.000000000000001
1.41,0.35,0.35,0.911,1822,2000,4.0285714285714285,4.0285714285714285
1.42,0.35,0.35,0.911,1822,2000,4.057142857142857,4.057142857142857
1.43,0.35,0.35,0.911,1822,2000,4.085714285714285,4.085714285714285
1.44,0.35,0.35,0.911,1822,2000,4.114285714285715,4.114285714285715
1.45,0.35,0.35,0.911,1822,2000,4.142857142857143,4.142857142857143
1.46,0.35,0.35,0.9115,1823,2000,4.171428571428572,4.171428571428572
1.47,0.35,0.35,0.9115,1823,2000,4.2,4.2
1.48,0.35,0.35,0.9115,1823,2000,4.228571428571429,4.228571428571429
1.49,0.35,0.35,0.9115,1823,2000,4.257142857142857,4.257142857142857
1.5,0.35,0.35,0.9115,1823,2000,4.285714285714286,4.285714285714286
1.51,0.35,0.35,0.9115,1823,2000,4.314285714285715,4.314285714285715
1.52,0.35,0.35,0.9115,1823,2000,4.342857142857143,4.342857142857143
1.53,0.35,0.35,0.9115,1823,2000,4.371428571428572,4.371428571428572
1.54,0.35,0.35,0.9115,1823,2000,4.4,4.4
1.55,0.35,0.35,0.9115,1823,2000,4.428571428571429,4.428571428571429
1.56,0.35,0.35,0.912,1824,2000,4.457142857142857,4.457142857142857
1.57,0.35,0.35,0.912,1824,2000,4.485714285714286,4.485714285714286
1.58,0.35,0.35,0.912,1824,2000,4.514285714285715,4.514285714285715
1.59,0.35,0.35,0.9125,1825,2000,4.542857142857144,4.542857142857144
1.6,0.35,0.35,0.9125,1825,2000,4.571428571428572,4.571428571428572
1.61,0.35,0.35,0.9125,1825,2000,4.6000000000000005,4.6000000000000005
1.62,0.35,0.35,0.9125,1825,2000,4.628571428571429,4.628571428571429
1.6300000000000001,0.35,0.35,0.9125,1825,2000,4.6571428571428575,4.6571428571428575
1.6400000000000001,0.35,0.35,0.9125,1825,2000,4.685714285714286,4.685714285714286
1.6500000000000001,0.35,0.35,0.9125,1825,2000,4.714285714285715,4.714285714285715
1.6600000000000001,0.35,0.35,0.9125,1825,2000,4.742857142857144,4.742857142857144
1.67,0.35,0.35,0.9125,1825,2000,4.771428571428571,4.771428571428571
1.68,0.35,0.35,0.9125,1825,2000,4.8,4.8
1.69,0.35,0.35,0.9125,1825,2000,4.828571428571428,4.828571428571428
1.7,0.35,0.35,0.9125,1825,2000,4.857142857142858,4.857142857142858
1.71,0.35,0.35,0.912,1824,2000,4.885714285714286,4.885714285714286
1.72,0.35,0.35,0.912,1824,2000,4.914285714285715,4.914285714285715
1.73,0.35,0.35,0.9115,1823,2000,4.942857142857143,4.942857142857143
1.74,0.35,0.35,0.9115,1823,2000,4.9714285714285715,4.9714285714285715
1.75,0.35,0.35,0.9115,1823,2000,5.0,5.0
1.76,0.35,0.35,0.9115,1823,2000,5.028571428571429,5.028571428571429
1.77,0.35,0.35,0.9115,1823,2000,5.057142857142858,5.057142857142858
1.78,0.35,0.35,0.9115,1823,2000,5.085714285714286,5.085714285714286
1.79,0.35,0.35,0.9115,1823,2000,5.114285714285715,5.114285714285715
1.8,0.35,0.35,0.9115,1823,2000,5.142857142857143,5.142857142857143
1.81,0.35,0.35,0.9115,1823,2000,5.171428571428572,5.171428571428572
1.82,0.35,0.35,0.9115,1823,2000,5.2,5.2
1.83,0.35,0.35,0.9115,1823,2000,5.2285714285714295,5.2285714285714295
1.84,0.35,0.35,0.9115,1823,2000,5.257142857142858,5.257142857142858
1.85,0.35,0.35,0.9115,1823,2000,5.2857142857142865,5.2857142857142865
1.86,0.35,0.35,0.9115,1823,2000,5.314285714285715,5.314285714285715
1.87,0.35,0.35,0.9115,1823,2000,5.342857142857143,5.342857142857143
1.8800000000000001,0.35,0.35,0.9115,1823,2000,5.371428571428572,5.371428571428572
1.8900000000000001,0.35,0.35,0.9115,1823,2000,5.4,5.4
1.9000000000000001,0.35,0.35,0.9115,1823,2000,5.42857142857143,5.42857142857143
1.9100000000000001,0.35,0.35,0.912,1824,2000,5.457142857142858,5.457142857142858
1.92,0.35,0.35,0.912,1824,2000,5.485714285714286,5.485714285714286
1.93,0.35,0.35,0.912,1824,2000,5.514285714285714,5.514285714285714
1.94,0.35,0.35,0.912,1824,2000,5.542857142857143,5.542857142857143
1.95,0.35,0.35,0.9125,1825,2000,5.571428571428572,5.571428571428572
1.96,0.35,0.35,0.9125,1825,2000,5.6000000000000005,5.6000000000000005
1.97,0.35,0.35,0.9125,1825,2000,5.628571428571429,5.628571428571429
1.98,0.35,0.35,0.9125,1825,2000,5.6571428571428575,5.6571428571428575
1.99,0.35,0.35,0.9125,1825,2000,5.685714285714286,5.685714285714286
2.0,0.35,0.35,0.9125,1825,2000,5.714285714285714,5.714285714285714
2.0100000000000002,0.35,0.35,0.9125,1825,2000,5.742857142857144,5.742857142857144
2.02,0.35,0.35,0.9125,1825,2000,5.771428571428572,5.771428571428572
2.0300000000000002,0.35,0.35,0.9125,1825,2000,5.800000000000001,5.800000000000001
2.04,0.35,0.35,0.9125,1825,2000,5.828571428571429,5.828571428571429
2.05,0.35,0.35,0.9125,1825,2000,5.857142857142857,5.857142857142857
2.06,0.35,0.35,0.9125,1825,2000,5.885714285714286,5.885714285714286
2.07,0.35,0.35,0.9125,1825,2000,5.914285714285715,5.914285714285715
2.08,0.35,0.35,0.9125,1825,2000,5.942857142857143,5.942857142857143
2.09,0.35,0.35,0.9125,1825,2000,5.9714285714285715,5.9714285714285715
2.1,0.35,0.35,0.9125,1825,2000,6.000000000000001,6.000000000000001
2.11,0.35,0.35,0.9125,1825,2000,6.0285714285714285,6.0285714285714285
2.12,0.35,0.35,0.9125,1825,2000,6.057142857142858,6.057142857142858
2.13,0.35,0.35,0.9125,1825,2000,6.085714285714285,6.085714285714285
2.14,0.35,0.35,0.9125,1825,2000,6.114285714285715,6.114285714285715
2.15,0.35,0.35,0.9125,1825,2000,6.142857142857143,6.142857142857143
2.16,0.35,0.35,0.9125,1825,2000,6.171428571428573,6.171428571428573
2.17,0.35,0.35,0.9125,1825,2000,6.2,6.2
2.18,0.35,0.35,0.9125,1825,2000,6.2285714285714295,6.2285714285714295
2.19,0.35,0.35,0.9125,1825,2000,6.257142857142857,6.257142857142857
2.2,0.35,0.35,0.9125,1825,2000,6.2857142857142865,6.2857142857142865
2.21,0.35,0.35,0.9125,1825,2000,6.314285714285715,6.314285714285715
2.22,0.35,0.35,0.9125,1825,2000,6.342857142857143,6.342857142857143
2.23,0.35,0.35,0.9125,1825,2000,6.371428571428572,6.371428571428572
2.24,0.35,0.35,0.9125,1825,2000,6.400000000000001,6.400000000000001
2.25,0.35,0.35,0.9125,1825,2000,6.428571428571429,6.428571428571429
2.2600000000000002,0.35,0.35,0.9125,1825,2000,6.457142857142858,6.457142857142858
2.27,0.35,0.35,0.9125,1825,2000,6.485714285714286,6.485714285714286
2.2800000000000002,0.35,0.35,0.9125,1825,2000,6.514285714285715,6.514285714285715
2.29,0.35,0.35,0.913,1826,2000,6.542857142857144,6.542857142857144
2.3000000000000003,0.35,0.35,0.913,1826,2000,6.571428571428573,6.571428571428573
2.31,0.35,0.35,0.913,1826,2000,6.6000000000000005,6.6000000000000005
2.32,0.35,0.35,0.913,1826,2000,6.628571428571428,6.628571428571428
2.33,0.35,0.35,0.913,1826,2000,6.6571428571428575,6.6571428571428575
2.34,0.35,0.35,0.913,1826,2000,6.685714285714286,6.685714285714286
2.35,0.35,0.35,0.913,1826,2000,6.714285714285715,6.714285714285715
2.36,0.35,0.35,0.913,1826,2000,6.742857142857143,6.742857142857143
2.37,0.35,0.35,0.913,1826,2000,6.771428571428572,6.771428571428572
2.38,0.35,0.35,0.913,1826,2000,6.8,6.8
2.39,0.35,0.35,0.913,1826,2000,6.828571428571429,6.828571428571429
2.4,0.35,0.35,0.913,1826,2000,6.857142857142858,6.857142857142858
2.41,0.35,0.35,0.913,1826,2000,6.885714285714286,6.885714285714286
2.42,0.35,0.35,0.913,1826,2000,6.914285714285715,6.914285714285715
2.43,0.35,0.35,0.913,1826,2000,6.942857142857144,6.942857142857144
2.44,0.35,0.35,0.913,1826,2000,6.9714285714285715,6.9714285714285715
2.45,0.35,0.35,0.913,1826,2000,7.000000000000001,7.000000000000001
2.46,0.35,0.35,0.913,1826,2000,7.028571428571429,7.028571428571429
2.47,0.35,0.35,0.913,1826,2000,7.057142857142858,7.057142857142858
2.48,0.35,0.35,0.913,1826,2000,7.085714285714286,7.085714285714286
2.49,0.35,0.35,0.913,1826,2000,7.114285714285716,7.114285714285716
2.5,0.35,0.35,0.913,1826,2000,7.142857142857143,7.142857142857143
2.5100000000000002,0.35,0.35,0.913,1826,2000,7.171428571428573,7.171428571428573
2.52,0.35,0.35,0.913,1826,2000,7.2,7.2
2.5300000000000002,0.35,0.35,0.913,1826,2000,7.2285714285714295,7.2285714285714295
2.54,0.35,0.35,0.913,1826,2000,7.257142857142858,7.257142857142858
2.5500000000000003,0.35,0.35,0.913,1826,2000,7.285714285714287,7.285714285714287
2.56,0.35,0.35,0.913,1826,2000,7.314285714285715,7.314285714285715
2.57,0.35,0.35,0.913,1826,2000,7.3428571428571425,7.3428571428571425
2.58,0.35,0.35,0.913,1826,2000,7.371428571428572,7.371428571428572
2.59,0.35,0.35,0.913,1826,2000,7.4,7.4
2.6,0.35,0.35,0.913,1826,2000,7.42857142857143,7.42857142857143
2.61,0.35,0.35,0.913,1826,2000,7.457142857142857,7.457142857142857
2.62,0.35,0.35,0.913,1826,2000,7.485714285714287,7.485714285714287
2.63,0.35,0.35,0.913,1826,2000,7.514285714285714,7.514285714285714
2.64,0.35,0.35,0.913,1826,2000,7.542857142857144,7.542857142857144
2.65,0.35,0.35,0.913,1826,2000,7.571428571428572,7.571428571428572
2.66,0.35,0.35,0.913,1826,2000,7.6000000000000005,7.6000000000000005
2.67,0.35,0.35,0.913,1826,2000,7.628571428571429,7.628571428571429
2.68,0.35,0.35,0.913,1826,2000,7.657142857142858,7.657142857142858
2.69,0.35,0.35,0.913,1826,2000,7.685714285714286,7.685714285714286
2.7,0.35,0.35,0.913,1826,2000,7.714285714285715,7.714285714285715
2.71,0.35,0.35,0.9135,1827,2000,7.742857142857143,7.742857142857143
2.72,0.35,0.35,0.9135,1827,2000,7.771428571428572,7.771428571428572
2.73,0.35,0.35,0.9135,1827,2000,7.800000000000001,7.800000000000001
2.74,0.35,0.35,0.9135,1827,2000,7.82857142857143,7.82857142857143
2.75,0.35,0.35,0.9135,1827,2000,7.857142857142858,7.857142857142858
2.7600000000000002,0.35,0.35,0.9135,1827,2000,7.885714285714287,7.885714285714287
2.77,0.35,0.35,0.9135,1827,2000,7.914285714285715,7.914285714285715
2.7800000000000002,0.35,0.35,0.9135,1827,2000,7.942857142857144,7.942857142857144
2.79,0.35,0.35,0.9135,1827,2000,7.971428571428572,7.971428571428572
2.8000000000000003,0.35,0.35,0.9135,1827,2000,8.000000000000002,8.000000000000002
2.81,0.35,0.35,0.9135,1827,2000,8.028571428571428,8.028571428571428
2.82,0.35,0.35,0.9135,1827,2000,8.057142857142857,8.057142857142857
2.83,0.35,0.35,0.9135,1827,2000,8.085714285714287,8.085714285714287
2.84,0.35,0.35,0.9135,1827,2000,8.114285714285714,8.114285714285714
2.85,0.35,0.35,0.9135,1827,2000,8.142857142857144,8.142857142857144
2.86,0.35,0.35,0.9135,1827,2000,8.17142857142857,8.17142857142857
2.87,0.35,0.35,0.9135,1827,2000,8.200000000000001,8.200000000000001
2.88,0.35,0.35,0.9135,1827,2000,8.22857142857143,8.22857142857143
2.89,0.35,0.35,0.9135,1827,2000,8.257142857142858,8.257142857142858
