cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1,merr0_bar,merr1_bar
131,train,33,1,True,True,0.166305,0.266089,-0.0997843,0.304497,0.201944,0.0309722,0.00864642,0.266194,0.166413,False,0.2686391125,0.166305,0.266089,-0.0997843,False,0.166407,0.266192,-0.0997843,False,0.166416,0.266198,-0.0997824,False,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.324658,0.328696,1.2,7.76466e-10,1.15032,0.0326874,0.280144,1.02118,1.74133e-07
132,train,2,0,True,True,0.280878,0.144636,0.136243,0.319682,0.179649,0.0258877,0.00850903,0.280982,0.144744,True,0.29886775000000004,0.280878,0.144636,0.136243,True,0.280981,0.144738,0.136243,True,0.280987,0.144747,0.13624,True,0.460496,0.315118,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.32533,0.329128,7.76472e-10,1.2,1.15033,0.15518,0.0359255,7.49991e-07,1.02118
133,train,34,1,True,True,0.149594,0.233786,-0.084192,0.271316,0.184752,0.0196831,0.0111459,0.233892,0.149703,False,0.247402075,0.149594,0.233786,-0.084192,False,0.149697,0.233889,-0.0841925,False,0.149706,0.233896,-0.0841906,False,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.326287,0.328356,7.76472e-10,1.2,1.15032,0.0326133,0.252004,1.02118,2.08692e-07
134,train,3,0,True,True,0.268741,0.144111,0.124629,0.30722,0.179109,0.0287985,0.0084828,0.268846,0.14422,True,0.34778837500000004,0.268741,0.144111,0.124629,True,0.268843,0.144213,0.12463,True,0.26885,0.144223,0.124628,True,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.325126,0.329049,7.76472e-10,1.2,1.15033,0.154459,0.0350555,7.65425e-07,1.02118
135,train,35,1,True,True,0.151868,0.275413,-0.123545,0.314071,0.187091,0.0361184,0.0308488,0.275517,0.151977,False,0.28502317499999996,0.151868,0.275413,-0.123545,False,0.15197,0.275515,-0.123545,False,0.151979,0.275522,-0.123542,False,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.307654,0.326,1.2,7.76451e-10,1.15032,0.0325939,0.274318,1.02118,1.80254e-07
136,train,4,0,True,True,0.276148,0.144817,0.131331,0.314826,0.179835,0.0191176,0.0085495,0.276253,0.144926,True,0.383445,0.276148,0.144817,0.131331,True,0.276251,0.144919,0.131332,True,0.276257,0.144928,0.131329,True,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.325881,0.329043,7.76472e-10,1.2,1.15033,0.155455,0.0361618,7.44262e-07,1.02118
137,train,36,1,True,True,0.145023,0.250932,-0.105909,0.288931,0.180048,0.0241345,0.00942339,0.251038,0.145132,False,0.4669079,0.145023,0.250932,-0.105909,False,0.145125,0.251035,-0.10591,False,0.145135,0.251042,-0.105908,False,0.16197,0.684524,0.770112,0.221052,0.0829502,0.459844,0.75628,0.598531,0.325623,0.32886,1.2,7.76472e-10,1.15032,0.0326111,0.252643,1.02118,2.07744e-07
138,train,5,0,True,True,0.268932,0.165947,0.102985,0.307416,0.201576,0.00388063,0.00800111,0.269037,0.166055,True,0.37133174999999996,0.268932,0.165947,0.102985,True,0.269035,0.16605,0.102985,True,0.269041,0.166058,0.102983,True,0.543454,0.493438,0.523504,0.44525,0.181826,0.385814,0.148522,0.248846,0.327717,0.328363,1.2,7.76472e-10,1.15032,0.183829,0.0354547,4.18758e-07,1.02118
139,train,37,1,True,True,0.179265,0.243226,-0.0639607,0.281014,0.215274,0.00528454,0.0105473,0.243332,0.179373,False,0.335891,0.179265,0.243226,-0.0639607,False,0.179368,0.243329,-0.0639609,False,0.179376,0.243336,-0.0639598,False,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770115,0.393734,0.328024,0.327772,7.76472e-10,1.2,1.15032,0.0331876,0.24886,1.02118,2.1349e-07
140,train,6,0,True,True,0.271716,0.191386,0.0803305,0.310276,0.227737,0.00317198,0.00665513,0.271821,0.191493,True,0.543639625,0.271716,0.191386,0.0803305,True,0.271819,0.191489,0.0803305,True,0.271826,0.191496,0.0803292,True,0.676339,0.66374,0.770112,0.650108,0.375466,0.351668,0.149631,0.712053,0.327677,0.328113,1.2,7.76472e-10,1.15033,0.198353,0.0352939,3.43361e-07,1.02118
141,train,38,1,True,True,0.190473,0.267202,-0.076729,0.30564,0.226799,0.00362172,0.00577842,0.267307,0.19058,False,0.382305125,0.190473,0.267202,-0.076729,False,0.190576,0.267305,-0.0767291,False,0.190583,0.267311,-0.0767279,False,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.327643,0.328314,7.76472e-10,1.2,1.15032,0.0338557,0.28167,1.02118,1.72602e-07
142,train,7,0,True,True,0.270733,0.187984,0.0827493,0.309266,0.22424,0.00094798,0.00568433,0.270838,0.188092,True,0.42723375,0.270733,0.187984,0.0827493,True,0.270836,0.188087,0.0827494,True,0.270843,0.188095,0.0827479,True,0.580763,0.423695,0.455836,0.753179,0.370996,0.391278,0.100993,0.34113,0.328084,0.328353,7.76472e-10,1.2,1.15033,0.198223,0.0359372,3.4391e-07,1.02118
143,train,39,1,True,True,0.191537,0.171902,0.019635,0.207701,0.227893,0.00767121,0.0103521,0.17201,0.191644,True,0.20175882499999997,0.191537,0.171902,0.019635,True,0.191639,0.172005,0.019635,True,0.191647,0.172013,0.0196347,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.329032,0.327811,1.2,7.76472e-10,1.15032,0.0337801,0.189952,1.02118,3.83152e-07
144,train,8,0,True,True,0.27239,0.182774,0.0896154,0.310967,0.218882,0.00136967,0.0053876,0.272494,0.182882,True,0.41991187500000005,0.27239,0.182774,0.0896154,True,0.272492,0.182877,0.0896155,True,0.272499,0.182885,0.0896139,True,0.464831,0.474401,0.515151,0.632988,0.357854,0.426654,0.152887,0.334529,0.32798,0.328478,1.2,7.76472e-10,1.15032,0.197567,0.0333753,3.46719e-07,1.02118
145,train,40,1,True,True,0.176219,0.187633,-0.0114142,0.223879,0.212141,0.00672312,0.00947639,0.187741,0.176327,False,0.21241474999999999,0.176219,0.187633,-0.0114142,False,0.176322,0.187736,-0.0114143,False,0.17633,0.187744,-0.0114139,False,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.328954,0.328095,1.2,7.76472e-10,1.15032,0.0336496,0.210332,1.02118,2.99419e-07
146,train,9,0,True,True,0.273555,0.174479,0.0990767,0.312164,0.210351,0.00438477,0.00544412,0.27366,0.174587,True,0.5125387250000001,0.273555,0.174479,0.0990767,True,0.273658,0.174581,0.099077,True,0.273665,0.17459,0.0990752,True,0.715184,0.569406,0.590993,0.770113,0.328889,0.269307,0.0863048,0.770113,0.327503,0.328543,1.2,7.76472e-10,1.15032,0.192582,0.0338136,3.69707e-07,1.02118
147,train,41,1,True,True,0.18701,0.19097,-0.00395988,0.22731,0.223238,0.00686781,0.00694816,0.191077,0.187117,False,0.24675849999999996,0.18701,0.19097,-0.00395988,False,0.187113,0.191073,-0.00395992,False,0.187121,0.191081,-0.00395994,False,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.328336,0.328311,7.76472e-10,1.2,1.15033,0.0334154,0.198286,1.02118,3.43645e-07
148,train,10,0,True,True,0.279557,0.159047,0.120511,0.318326,0.194476,0.0040977,0.00651156,0.279662,0.159155,True,0.34533500000000006,0.279557,0.159047,0.120511,True,0.27966,0.159149,0.120511,True,0.279666,0.159157,0.120509,True,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.327584,0.328967,7.76472e-10,1.2,1.15032,0.175232,0.0338927,4.82068e-07,1.02118
149,train,42,1,True,True,0.119226,0.124932,-0.0057056,0.159369,0.153495,0.011896,0.0117155,0.125041,0.119336,False,0.18587850000000003,0.119226,0.124932,-0.0057056,False,0.119328,0.125034,-0.00570572,False,0.119337,0.125043,-0.00570574,False,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.329979,0.330675,7.76472e-10,1.2,1.14435,0.0330092,0.133266,1.02118,1.9691e-06
150,train,11,0,True,True,0.278349,0.157986,0.120363,0.317085,0.193386,0.00895807,0.00687653,0.278453,0.158094,True,0.40108024999999997,0.278349,0.157986,0.120363,True,0.278451,0.158088,0.120363,True,0.278458,0.158097,0.120361,True,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.326875,0.328926,7.76472e-10,1.2,1.15032,0.174128,0.0320866,4.91651e-07,1.02118
151,train,43,1,True,True,0.185993,0.212502,-0.0265095,0.249445,0.222193,0.00874681,0.00764884,0.212609,0.1861,False,0.272829875,0.185993,0.212502,-0.0265095,False,0.186095,0.212605,-0.0265094,False,0.186103,0.212612,-0.026509,False,0.11078,0.257738,0.13034,0.399908,0.770114,0.240898,0.097806,0.175055,0.328056,0.3288,1.2,7.76472e-10,1.15032,0.0329752,0.208884,1.02118,3.04101e-07
152,train,12,0,True,True,0.276423,0.156933,0.11949,0.315109,0.192303,0.0144612,0.00728089,0.276528,0.157042,True,0.49262754999999997,0.276423,0.156933,0.11949,True,0.276526,0.157036,0.11949,True,0.276533,0.157044,0.119488,True,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.32629,0.328888,7.76472e-10,1.2,1.15033,0.172429,0.0344611,5.07199e-07,1.02118
153,train,44,1,True,True,0.209907,0.266821,-0.0569145,0.305249,0.246777,0.00893718,0.00675372,0.266926,0.210013,False,0.32688025,0.209907,0.266821,-0.0569145,False,0.210009,0.266924,-0.0569144,False,0.210017,0.26693,-0.0569135,False,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.327286,0.328382,7.76472e-10,1.2,1.15032,0.0329274,0.281148,1.02118,1.73123e-07
154,train,13,0,True,True,0.273966,0.159959,0.114008,0.312586,0.195415,0.00631075,0.00678927,0.274071,0.160067,True,0.41943698749999997,0.273966,0.159959,0.114008,True,0.274069,0.160061,0.114008,True,0.274076,0.16007,0.114006,True,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.327315,0.328882,7.76472e-10,1.2,1.15032,0.17642,0.035932,4.72169e-07,1.02118
155,train,45,1,True,True,0.113645,0.126133,-0.0124875,0.160605,0.147748,0.0122596,0.0125342,0.126242,0.113754,False,0.16899925000000002,0.113645,0.126133,-0.0124875,False,0.113747,0.126235,-0.0124878,False,0.113756,0.126244,-0.0124878,False,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.330081,0.331436,1.2,7.76472e-10,1.14942,0.0330263,0.134096,1.02118,1.85387e-06
156,train,14,0,True,True,0.272689,0.2016,0.0710889,0.311274,0.238238,0.0106976,0.0044016,0.272794,0.201707,True,0.5126675,0.272689,0.2016,0.0710889,True,0.272791,0.201702,0.0710889,True,0.272798,0.20171,0.071088,True,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.326671,0.328603,1.2,7.76472e-10,1.15033,0.198746,0.0321223,3.41707e-07,1.02118
157,train,46,1,True,True,0.202939,0.205613,-0.00267412,0.242363,0.239614,0.0180882,0.00512844,0.20572,0.203045,False,0.31425375,0.202939,0.205613,-0.00267412,False,0.203041,0.205715,-0.00267414,False,0.203049,0.205724,-0.0026748,False,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.326301,0.328513,1.2,7.76472e-10,1.15032,0.0341443,0.201334,1.02118,3.31216e-07
158,train,15,0,True,True,0.270606,0.157419,0.113187,0.309136,0.192803,0.00553687,0.00650052,0.270711,0.157528,True,0.456683375,0.270606,0.157419,0.113187,True,0.270709,0.157522,0.113187,True,0.270716,0.15753,0.113185,True,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.327426,0.329152,1.2,7.76472e-10,1.15032,0.17308,0.0342601,5.01127e-07,1.02118
159,train,47,1,True,True,0.19989,0.226231,-0.026341,0.263554,0.236481,0.0062472,0.00614049,0.226337,0.199997,False,0.26820845,0.19989,0.226231,-0.026341,False,0.199993,0.226334,-0.0263408,False,0.200001,0.226341,-0.0263405,False,0.162354,0.228891,0.0978166,0.426085,0.770114,0.161678,0.13612,0.162609,0.328671,0.329158,7.76472e-10,1.2,1.15032,0.0329524,0.226152,1.02118,2.56588e-07
160,train,16,0,True,True,0.228462,0.166518,0.0619443,0.265846,0.202163,0.0122165,0.0063369,0.228568,0.166626,True,0.30304525,0.228462,0.166518,0.0619443,True,0.228565,0.16662,0.0619446,True,0.228572,0.166629,0.0619433,True,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.326875,0.328593,7.76472e-10,1.2,1.15032,0.18449,0.0348586,4.14589e-07,1.02118
161,train,48,1,True,True,0.220163,0.17217,0.0479933,0.207977,0.257318,0.0108539,0.00620859,0.172278,0.220269,True,0.253805,0.220163,0.17217,0.0479933,True,0.220266,0.172273,0.0479934,True,0.220273,0.172281,0.0479921,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.32796,0.32849,7.76472e-10,1.2,1.15032,0.0332215,0.190442,1.02118,3.80571e-07
162,train,17,0,True,True,0.270218,0.15564,0.114579,0.308738,0.190972,0.0177009,0.00701262,0.270323,0.155748,True,0.4892795,0.270218,0.15564,0.114579,True,0.270321,0.155742,0.114579,True,0.270328,0.155751,0.114577,True,0.640951,0.717267,0.770112,0.685167,0.108697,0.284195,0.178522,0.529325,0.326006,0.329029,1.2,7.76472e-10,1.15033,0.170674,0.0333768,5.24343e-07,1.02118
163,train,49,1,True,True,0.216272,0.266926,-0.050654,0.305357,0.253319,0.0150539,0.00380299,0.267031,0.216378,False,0.493244125,0.216272,0.266926,-0.050654,False,0.216375,0.267029,-0.050654,False,0.216382,0.267036,-0.0506536,False,0.437398,0.585711,0.328765,0.48025,0.766049,0.770114,0.148938,0.428728,0.326248,0.32871,7.76472e-10,1.2,1.15032,0.0329031,0.281292,1.02118,1.72979e-07
164,train,18,0,True,True,0.269998,0.229825,0.0401724,0.308511,0.267247,0.0241484,0.0227825,0.270103,0.229931,True,0.6504158750000001,0.269998,0.229825,0.0401724,True,0.2701,0.229928,0.0401725,True,0.270107,0.229935,0.0401723,True,0.396961,0.770113,0.770113,0.710292,0.629719,0.710614,0.445404,0.770111,0.327289,0.327522,1.2,7.76472e-10,1.15032,0.230878,0.0358981,2.46165e-07,1.02118
165,train,50,1,True,True,0.170761,0.254329,-0.0835687,0.29242,0.206527,0.00475623,0.00770675,0.254434,0.170868,False,0.25741375,0.170761,0.254329,-0.0835687,False,0.170863,0.254432,-0.0835689,False,0.170871,0.254439,-0.0835672,False,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.328087,0.328604,7.76472e-10,1.2,1.15032,0.0348858,0.25277,1.02118,2.07556e-07
166,train,19,0,True,True,0.277944,0.161821,0.116122,0.31667,0.197331,0.0235606,0.0235235,0.278048,0.16193,True,0.5311511250000001,0.277944,0.161821,0.116122,True,0.278046,0.161924,0.116123,True,0.278053,0.161932,0.116121,True,0.770114,0.613438,0.73708,0.770113,0.288301,0.178341,0.121709,0.770113,0.327413,0.327605,1.2,7.76472e-10,1.15032,0.178806,0.0355988,4.53495e-07,1.02118
167,train,51,1,True,True,0.227436,0.14415,0.0832866,0.179149,0.264792,0.00920804,0.00548878,0.144259,0.227542,True,0.208235925,0.227436,0.14415,0.0832866,True,0.227539,0.144252,0.0832869,True,0.227546,0.144261,0.0832849,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.329539,0.329181,7.76472e-10,1.2,1.15033,0.0330762,0.153896,1.02118,7.77942e-07
168,train,20,0,True,True,0.286469,0.162552,0.123917,0.325422,0.198083,0.00221467,0.00537096,0.286573,0.162661,True,0.5292487499999999,0.286469,0.162552,0.123917,True,0.286571,0.162654,0.123917,True,0.286578,0.162663,0.123915,True,0.75562,0.482195,0.633557,0.770114,0.106731,0.619649,0.159538,0.706586,0.327771,0.328934,1.2,7.76472e-10,1.15032,0.179663,0.0326087,4.47158e-07,1.02118
169,train,52,1,True,True,0.146855,0.145576,0.00127905,0.180618,0.181934,0.00922727,0.0089767,0.145685,0.146964,True,0.19452275,0.146855,0.145576,0.00127905,True,0.146958,0.145679,0.00127907,True,0.146967,0.145688,0.00127883,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.329065,0.329275,1.2,7.76472e-10,1.15033,0.0330913,0.148413,1.02118,9.25742e-07
170,train,21,0,True,True,0.283267,0.161364,0.121902,0.322134,0.196861,0.0261874,0.0235549,0.283371,0.161473,True,0.3978995,0.283267,0.161364,0.121902,True,0.283369,0.161467,0.121903,True,0.283375,0.161475,0.1219,True,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.326966,0.327608,7.76472e-10,1.2,1.15032,0.178278,0.0326532,4.57495e-07,1.02118
171,train,53,1,True,True,0.161284,0.283381,-0.122097,0.322252,0.196779,0.0357922,0.0306397,0.283485,0.161392,False,0.36896112499999995,0.161284,0.283381,-0.122097,False,0.161386,0.283483,-0.122097,False,0.161395,0.28349,-0.122095,False,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.31061,0.327072,1.2,7.76452e-10,1.15032,0.0330683,0.30368,1.02118,1.5336e-07
172,train,22,0,True,True,0.280164,0.175722,0.104442,0.318949,0.21163,0.00120972,0.00475429,0.280268,0.17583,True,0.512520375,0.280164,0.175722,0.104442,True,0.280267,0.175825,0.104442,True,0.280273,0.175833,0.10444,True,0.572917,0.476237,0.588594,0.770112,0.330766,0.770112,0.260624,0.330801,0.32792,0.328421,7.76472e-10,1.2,1.15032,0.1936,0.0363851,3.64757e-07,1.02118
173,train,54,1,True,True,0.164843,0.244289,-0.0794459,0.282107,0.20044,0.00396584,0.008093,0.244395,0.164952,False,0.2491034375,0.164843,0.244289,-0.0794459,False,0.164946,0.244392,-0.0794461,False,0.164954,0.244399,-0.0794445,False,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.328577,0.328659,1.2,7.76472e-10,1.15032,0.0334492,0.252396,1.02118,2.0811e-07
174,train,23,0,True,True,0.287738,0.202138,0.0856006,0.326725,0.238791,0.0242985,0.0228925,0.287842,0.202245,True,0.493214375,0.287738,0.202138,0.0856006,True,0.287841,0.20224,0.0856005,True,0.287847,0.202248,0.0855993,True,0.770114,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.327292,0.327691,1.2,7.76472e-10,1.15033,0.198798,0.0353295,3.41487e-07,1.02118
175,train,55,1,True,True,0.164083,0.246875,-0.0827918,0.284763,0.199658,0.00327377,0.00702077,0.24698,0.164192,False,0.288436375,0.164083,0.246875,-0.0827918,False,0.164186,0.246978,-0.082792,False,0.164194,0.246985,-0.0827902,False,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.328311,0.328723,1.2,7.76472e-10,1.15032,0.0341758,0.252493,1.02118,2.07966e-07
176,train,24,0,True,True,0.284993,0.16573,0.119262,0.323907,0.201353,0.000572761,0.00504757,0.285097,0.165839,True,0.35681999999999997,0.284993,0.16573,0.119262,True,0.285095,0.165833,0.119263,True,0.285102,0.165842,0.11926,True,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.328072,0.328724,7.76472e-10,1.2,1.15032,0.183577,0.0354005,4.20368e-07,1.02118
177,train,56,1,True,True,0.215282,0.244378,-0.0290965,0.282198,0.252301,0.00314163,0.00459065,0.244483,0.215388,False,0.3319903,0.215282,0.244378,-0.0290965,False,0.215384,0.244481,-0.0290964,False,0.215391,0.244487,-0.029096,False,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.328288,0.328475,1.2,7.76472e-10,1.15032,0.0331929,0.250424,1.02118,2.11074e-07
178,train,25,0,True,True,0.287232,0.16505,0.122182,0.326206,0.200653,-0.000547413,0.00520714,0.287337,0.165159,True,0.5605725,0.287232,0.16505,0.122182,True,0.287335,0.165153,0.122182,True,0.287341,0.165162,0.12218,True,0.50609,0.566316,0.698648,0.753646,0.289464,0.770114,0.251963,0.648339,0.328206,0.328563,7.76472e-10,1.2,1.15032,0.18277,0.0353237,4.2562e-07,1.02118
179,train,57,1,True,True,0.213843,0.247589,-0.0337468,0.285497,0.250822,0.00269557,0.00455064,0.247695,0.213949,False,0.36300319999999997,0.213843,0.247589,-0.0337468,False,0.213945,0.247692,-0.0337468,False,0.213953,0.247699,-0.0337465,False,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.328137,0.328263,1.2,7.76472e-10,1.15032,0.0331553,0.254797,1.02118,2.04616e-07
180,train,26,0,True,True,0.286795,0.209522,0.0772727,0.325757,0.246382,0.0226043,0.0231769,0.286899,0.209629,True,0.560400125,0.286795,0.209522,0.0772727,True,0.286897,0.209625,0.0772724,True,0.286903,0.209632,0.0772715,True,0.436849,0.770112,0.681453,0.713739,0.770113,0.151298,0.22418,0.735457,0.327547,0.327628,1.2,7.76472e-10,1.15033,0.205452,0.0354075,3.15834e-07,1.02118
181,train,58,1,True,True,0.188567,0.250442,-0.0618744,0.288426,0.224839,0.00119208,0.00538433,0.250547,0.188675,False,0.30504495000000004,0.188567,0.250442,-0.0618744,False,0.18867,0.250544,-0.0618744,False,0.188678,0.250551,-0.0618732,False,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.328547,0.328623,7.76472e-10,1.2,1.15032,0.0343537,0.252626,1.02118,2.0777e-07
182,train,27,0,True,True,0.287653,0.15049,0.137162,0.326638,0.185674,0.0226388,0.0243441,0.287757,0.150599,True,0.5420527500000001,0.287653,0.15049,0.137162,True,0.287755,0.150593,0.137163,True,0.287762,0.150602,0.13716,True,0.770112,0.770114,0.770114,0.770114,0.241903,0.12439,0.119561,0.770114,0.327558,0.327589,7.76472e-10,1.2,1.15033,0.163552,0.0355047,6.08128e-07,1.02118
183,train,59,1,True,True,0.208726,0.165363,0.0433627,0.200975,0.245563,0.00715625,0.00530239,0.165471,0.208832,True,0.235791625,0.208726,0.165363,0.0433627,True,0.208828,0.165465,0.0433629,True,0.208836,0.165474,0.0433618,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.328911,0.329309,1.2,7.76472e-10,1.15032,0.0327636,0.182645,1.02118,4.26442e-07
184,train,28,0,True,True,0.291122,0.155327,0.135795,0.330199,0.19065,0.000862519,0.00550922,0.291226,0.155436,True,0.36707737499999993,0.291122,0.155327,0.135795,True,0.291225,0.155429,0.135796,True,0.291231,0.155438,0.135793,True,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.327998,0.329267,7.76472e-10,1.2,1.15033,0.170245,0.0331873,5.28723e-07,1.02118
185,train,60,1,True,True,0.118987,0.127097,-0.00810996,0.161597,0.153248,0.0119409,0.0109219,0.127206,0.119096,False,0.1511760125,0.118987,0.127097,-0.00810996,False,0.119089,0.127199,-0.00811024,False,0.119098,0.127209,-0.00811026,False,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.329857,0.331102,7.76472e-10,1.2,1.14942,0.0329076,0.134521,1.02118,1.80002e-06
186,train,29,0,True,True,0.290815,0.148317,0.142498,0.329883,0.183437,0.00160721,0.0070303,0.290919,0.148425,True,0.36093624999999996,0.290815,0.148317,0.142498,True,0.290917,0.148419,0.142498,True,0.290923,0.148428,0.142495,True,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.32791,0.329529,1.2,7.76472e-10,1.15033,0.160859,0.0321394,6.47421e-07,1.02118
187,train,61,1,True,True,0.130084,0.137215,-0.00713135,0.172012,0.164672,0.00999305,0.0102136,0.137324,0.130193,False,0.19387995,0.130084,0.137215,-0.00713135,False,0.130186,0.137317,-0.00713154,False,0.130195,0.137327,-0.00713146,False,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.32941,0.329932,1.2,7.76472e-10,1.15036,0.0327155,0.138424,1.02118,1.4212e-06
188,train,30,0,True,True,0.293804,0.147564,0.14624,0.332952,0.182663,0.00340825,0.0067906,0.293908,0.147673,True,0.4866560000000001,0.293804,0.147564,0.14624,True,0.293907,0.147667,0.14624,True,0.293913,0.147676,0.146237,True,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.327555,0.329621,7.76472e-10,1.2,1.15033,0.159656,0.0324233,6.66696e-07,1.02118
189,train,62,1,True,True,0.191034,0.239863,-0.048829,0.277559,0.227375,0.00669074,0.00665806,0.239969,0.191141,False,0.282842625,0.191034,0.239863,-0.048829,False,0.191136,0.239965,-0.0488291,False,0.191144,0.239973,-0.0488283,False,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.327667,0.328356,1.2,7.76472e-10,1.15032,0.0326855,0.244305,1.02118,2.20872e-07
190,train,31,0,True,True,0.248999,0.209335,0.0396641,0.286945,0.246189,0.0137396,0.00356211,0.249105,0.209442,True,0.315127875,0.248999,0.209335,0.0396641,True,0.249102,0.209438,0.039664,True,0.249109,0.209445,0.0396637,True,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.32649,0.32906,1.2,7.76472e-10,1.15032,0.205243,0.0352187,3.16579e-07,1.02118
191,train,63,1,True,True,0.214122,0.262753,-0.0486308,0.301071,0.251111,0.0140519,0.0117085,0.262858,0.214229,False,0.331628375,0.214122,0.262753,-0.0486308,False,0.214225,0.262856,-0.0486304,False,0.214233,0.262862,-0.0486296,False,0.306762,0.236775,0.145135,0.56106,0.770111,0.239122,0.139169,0.254893,0.326427,0.327634,7.76472e-10,1.2,1.15032,0.0344059,0.275567,1.02118,1.78902e-07
192,final_eval,0,0,False,False,0.290854,0.147032,0.143822,0.329924,0.182116,0.00675585,0.00752638,0.290958,0.147141,True,0.44785987499999996,0.290854,0.147032,0.143822,True,0.290957,0.147135,0.143822,True,0.290963,0.147144,0.143819,True,0.741245,0.57729,0.633202,0.770111,0.107267,0.142146,0.109099,0.502519,0.327101,0.329433,7.76472e-10,1.2,,,,,
193,final_eval,1,0,False,False,0.287083,0.15292,0.134163,0.326053,0.188174,0.00517269,0.0077134,0.287187,0.153029,True,0.383877,0.287083,0.15292,0.134163,True,0.287186,0.153023,0.134163,True,0.287192,0.153032,0.13416,True,0.632611,0.475342,0.540965,0.624457,0.124163,0.08,0.282379,0.311099,0.327339,0.328822,1.2,7.76472e-10,,,,,
194,final_eval,2,0,False,False,0.285091,0.152212,0.13288,0.324007,0.187445,0.00684066,0.00747042,0.285195,0.15232,True,0.29886775000000004,0.285091,0.152212,0.13288,True,0.285194,0.152314,0.13288,True,0.2852,0.152323,0.132877,True,0.460496,0.315118,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.327145,0.328936,7.76472e-10,1.2,,,,,
