cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,lose0,lose1,lead01,lead10,bwd_signal
136,final_eval,8,0,False,False,0.0535996,0.0499844,0.00361522,0.0857537,0.0819501,0.00804561,0.00905496,0.0536065,0.0499884,True,0.30161150000000003,0.0535996,0.0499844,0.00361522,True,0.481781,0.544419,0.296158,0.132723,0.48093,0.247485,0.241888,0.173408,0.308501,0.111058,0.162904,0.77022,0.190204,0.342251,0.232827,0.109027,0.33828,0.338974,1.13993,1.13992,
137,final_eval,9,0,False,False,0.0585039,0.0576697,0.00083427,0.0908197,0.0899542,0.00664207,0.00692927,0.058511,0.0576766,True,0.3677314875,0.0585039,0.0576697,0.00083427,True,0.654373,0.476083,0.595714,0.111994,0.487301,0.138987,0.41593,0.168177,0.77022,0.484931,0.77022,0.194638,0.281304,0.0891948,0.137349,0.107288,0.337818,0.337969,1.13982,1.13979,
138,final_eval,10,0,False,False,0.0548664,0.0501495,0.00471688,0.0870648,0.0821342,0.00804981,0.00930419,0.0548734,0.050154,True,0.26229791874999997,0.0548664,0.0501495,0.00471688,True,0.395839,0.34323,0.46856,0.198825,0.350369,0.157369,0.180249,0.170386,0.29802,0.0981267,0.354282,0.494897,0.108629,0.176049,0.271289,0.130647,0.338228,0.339072,1.1399,1.13993,
139,final_eval,11,0,False,False,0.0668364,0.0585763,0.00826016,0.0994175,0.0908945,0.00328919,0.00508568,0.0668436,0.0585835,True,0.392097875,0.0668364,0.0585763,0.00826016,True,0.464333,0.403158,0.649156,0.453406,0.456862,0.111254,0.339422,0.100237,0.326429,0.397693,0.507431,0.737611,0.338074,0.271087,0.461679,0.255734,0.336724,0.3374,1.13973,1.13978,
140,final_eval,12,0,False,False,0.0684219,0.056634,0.0117878,0.101052,0.0888835,0.00493546,0.00605524,0.0684287,0.056641,True,0.39902249375,0.0684219,0.056634,0.0117878,True,0.617329,0.181462,0.695972,0.132339,0.182555,0.410314,0.441598,0.393707,0.462864,0.0908699,0.435267,0.411455,0.645064,0.352551,0.77022,0.160793,0.337189,0.337738,1.13982,1.13988,
141,final_eval,13,0,False,False,0.0668345,0.0569819,0.00985266,0.0994155,0.0892478,0.0032633,0.00518086,0.0668416,0.0569891,True,0.42569175,0.0668345,0.0569819,0.00985266,True,0.550714,0.477008,0.462373,0.512687,0.495342,0.217742,0.418747,0.300323,0.419554,0.413218,0.255757,0.770218,0.314162,0.19032,0.762551,0.250352,0.336731,0.337452,1.13986,1.13986,
142,final_eval,14,0,False,False,0.0611617,0.0620671,-0.000905378,0.093564,0.0944969,0.0133824,0.0138526,0.0611691,0.0620743,False,0.5165525,0.0611617,0.0620671,-0.000905378,False,0.546871,0.376162,0.770218,0.556386,0.705625,0.479979,0.728994,0.587968,0.432986,0.516842,0.69072,0.675988,0.230543,0.351081,0.309751,0.304726,0.334386,0.33457,1.1399,1.13981,
143,final_eval,15,0,False,False,0.0600359,0.0546719,0.00536398,0.0924032,0.0868611,0.0049042,0.00615826,0.0600432,0.054679,True,0.3812474375,0.0600359,0.0546719,0.00536398,True,0.590287,0.244393,0.770219,0.298306,0.250263,0.299201,0.262357,0.345688,0.495225,0.36531,0.737473,0.378855,0.213742,0.22478,0.442526,0.181334,0.337197,0.337757,1.13987,1.13993,
144,final_eval,16,0,False,False,0.0515635,0.062379,-0.0108156,0.0836521,0.0948198,0.00737144,0.00522983,0.0515705,0.0623862,False,0.2921211,0.0515635,0.062379,-0.0108156,False,0.295627,0.370773,0.284352,0.315015,0.21828,0.459173,0.351915,0.486326,0.218155,0.167402,0.407356,0.1094,0.0866546,0.39984,0.155929,0.34774,0.338229,0.33728,1.13993,1.13978,
145,final_eval,17,0,False,False,0.0719135,0.0601372,0.0117763,0.104651,0.0925042,0.0131315,0.0141889,0.0719203,0.0601445,True,0.5518570625,0.0719135,0.0601372,0.0117763,True,0.710957,0.425472,0.476198,0.677034,0.770218,0.770218,0.738846,0.489363,0.468177,0.728558,0.140122,0.389749,0.672621,0.553825,0.552724,0.265631,0.334262,0.334776,1.13964,1.13988,
146,final_eval,18,0,False,False,0.0596831,0.0586853,0.000997812,0.0920356,0.0910041,0.00384919,0.00443533,0.0596905,0.0586924,True,0.6105464375,0.0596831,0.0586853,0.000997812,True,0.73927,0.680932,0.757461,0.640471,0.698884,0.77022,0.334008,0.770218,0.65519,0.77022,0.770219,0.361542,0.324159,0.77022,0.156311,0.569418,0.337109,0.337346,1.13993,1.13987,
147,final_eval,19,0,False,False,0.0582807,0.0540167,0.00426394,0.0905887,0.0861721,0.0152973,0.0161038,0.0582878,0.0540232,True,0.364843375,0.0582807,0.0540167,0.00426394,True,0.770218,0.10703,0.770219,0.428504,0.203959,0.188936,0.605836,0.0851493,0.659274,0.28839,0.493336,0.264939,0.265644,0.229107,0.383289,0.0936637,0.335146,0.335738,1.13987,1.13991,
148,final_eval,20,0,False,False,0.0689116,0.0540776,0.014834,0.101557,0.0862451,0.00387247,0.00650275,0.0689186,0.0540846,True,0.44030600000000003,0.0689116,0.0540776,0.014834,True,0.656422,0.271122,0.676775,0.506086,0.77022,0.130881,0.673783,0.121638,0.502271,0.37195,0.289974,0.494981,0.484812,0.225805,0.690732,0.177444,0.336825,0.337927,1.13974,1.13987,
149,final_eval,21,0,False,False,0.0733386,0.0528094,0.0205292,0.106121,0.0849191,0.00422256,0.00727295,0.0733452,0.0528156,True,0.3419949375,0.0733386,0.0528094,0.0205292,True,0.478899,0.338639,0.18197,0.488443,0.112897,0.13329,0.508992,0.156248,0.412784,0.354276,0.197011,0.541184,0.637067,0.08,0.770219,0.08,0.336963,0.338398,1.13978,1.13989,
150,final_eval,22,0,False,False,0.0602745,0.0545753,0.00569919,0.0926498,0.0867615,0.00507569,0.00647338,0.0602819,0.0545824,True,0.37329687500000003,0.0602745,0.0545753,0.00569919,True,0.579874,0.486513,0.158183,0.370185,0.664796,0.255729,0.396014,0.158618,0.427508,0.305542,0.371796,0.679844,0.385138,0.260693,0.11079,0.361527,0.337234,0.33787,1.13993,1.13985,
151,final_eval,23,0,False,False,0.0642729,0.0499274,0.0143455,0.0967737,0.0819335,0.00541897,0.00833143,0.0642799,0.0499331,True,0.3491885,0.0642729,0.0499274,0.0143455,True,0.640824,0.102991,0.666162,0.77022,0.146138,0.211314,0.238842,0.192979,0.423773,0.458359,0.256173,0.391733,0.283745,0.225883,0.450895,0.126985,0.337216,0.338728,1.13981,1.13992,
152,final_eval,24,0,False,False,0.0654418,0.0492797,0.0161621,0.0979788,0.0811626,0.00564013,0.00876487,0.0654487,0.0492818,True,0.30262130000000004,0.0654418,0.0492797,0.0161621,True,0.372047,0.0917682,0.255094,0.759376,0.574159,0.225637,0.085255,0.130609,0.193305,0.150604,0.0827046,0.50539,0.373637,0.178096,0.687235,0.177024,0.337413,0.339209,1.13983,1.13989,
153,final_eval,25,0,False,False,0.0615296,0.063247,-0.00171742,0.0939434,0.0957136,0.00412031,0.00373215,0.0615369,0.0632542,False,0.4287550375,0.0615296,0.063247,-0.00171742,False,0.608922,0.388739,0.636046,0.266556,0.770218,0.552081,0.580206,0.44777,0.512942,0.320625,0.600926,0.188758,0.43459,0.362178,0.0849636,0.10456,0.337111,0.337,1.13989,1.13972,
154,final_eval,26,0,False,False,0.0588774,0.0606536,-0.00177624,0.0912047,0.0930362,0.00398268,0.00404962,0.0588847,0.0606608,False,0.5874033249999999,0.0588774,0.0606536,-0.00177624,False,0.655079,0.77022,0.668178,0.769596,0.474282,0.757103,0.665837,0.57846,0.568032,0.77022,0.722335,0.582537,0.24905,0.741102,0.0949412,0.331481,0.337202,0.337242,1.13988,1.13988,
155,final_eval,27,0,False,False,0.0591307,0.0589462,0.000184406,0.0914674,0.091275,0.00473157,0.00475885,0.0591379,0.0589535,True,0.504736875,0.0591307,0.0589462,0.000184406,True,0.77022,0.603749,0.77022,0.418452,0.306635,0.634767,0.359465,0.424148,0.742744,0.770217,0.46357,0.629756,0.278817,0.633405,0.158523,0.111102,0.337289,0.337334,1.13986,1.13988,
156,final_eval,28,0,False,False,0.0599047,0.0587433,0.00116145,0.0922669,0.0910649,0.0057509,0.00629761,0.0599119,0.0587503,True,0.25522853124999995,0.0599047,0.0587433,0.00116145,True,0.435398,0.240863,0.376011,0.258272,0.270132,0.0915819,0.46067,0.087747,0.271456,0.425041,0.0810616,0.116556,0.277561,0.160434,0.353496,0.177376,0.337507,0.337816,1.13985,1.13986,
157,final_eval,29,0,False,False,0.065104,0.0553025,0.00980148,0.0976314,0.0875133,0.00368498,0.00594198,0.0651112,0.0553096,True,0.3191501875,0.065104,0.0553025,0.00980148,True,0.495627,0.33564,0.311726,0.270843,0.208625,0.40614,0.253963,0.278854,0.352981,0.457895,0.08,0.428007,0.289333,0.303197,0.444964,0.188608,0.336819,0.337724,1.1398,1.1399,
158,final_eval,30,0,False,False,0.0586344,0.0484654,0.010169,0.0909566,0.0803821,0.00601877,0.00815564,0.0586416,0.0484696,True,0.39198612499999996,0.0586344,0.0484654,0.010169,True,0.683675,0.385698,0.479481,0.770219,0.128429,0.609739,0.254643,0.277818,0.486417,0.203397,0.199509,0.770219,0.111336,0.345895,0.175719,0.389584,0.33754,0.338736,1.13992,1.13993,
159,final_eval,31,0,False,False,0.0573777,0.0568004,0.000577259,0.0896593,0.089059,0.0071488,0.00735269,0.0573849,0.0568074,True,0.27037479375000006,0.0573777,0.0568004,0.000577259,True,0.296771,0.387394,0.343762,0.573926,0.124769,0.318001,0.11856,0.375332,0.227517,0.149342,0.382886,0.124132,0.381796,0.16564,0.258886,0.0972827,0.337795,0.337942,1.13988,1.13979,
160,final_eval,32,1,False,False,0.0586904,0.05519,0.00350043,0.0874009,0.0910128,0.0058689,0.00569538,0.0551973,0.0586976,True,0.32832403125000004,0.0586904,0.05519,0.00350043,True,0.222315,0.365019,0.361142,0.574206,0.226109,0.346505,0.0842089,0.491954,0.192799,0.26728,0.554573,0.423095,0.199805,0.372002,0.0955886,0.476583,0.337684,0.337598,1.13989,1.13984,
161,final_eval,33,1,False,False,0.0525382,0.0466458,0.0058924,0.0782011,0.0846414,0.00964687,0.00844129,0.0466435,0.0525443,True,0.2403673375,0.0525382,0.0466458,0.0058924,True,0.177076,0.196524,0.30891,0.331354,0.277509,0.215976,0.299056,0.326205,0.156775,0.0962734,0.481897,0.116627,0.177789,0.222362,0.161297,0.300247,0.339287,0.338516,1.13993,1.13993,
162,final_eval,34,1,False,False,0.0587436,0.0499648,0.0087788,0.0819845,0.0910666,0.00895917,0.00793214,0.049971,0.0587505,True,0.2652684375,0.0587436,0.0499648,0.0087788,True,0.196248,0.201574,0.268285,0.295213,0.11425,0.407172,0.102181,0.549742,0.126488,0.194129,0.433179,0.281621,0.118332,0.383241,0.089971,0.482669,0.338894,0.33824,1.13985,1.1398,
163,final_eval,35,1,False,False,0.0583136,0.0516754,0.00663814,0.0837583,0.0906211,0.00744577,0.00673967,0.0516821,0.0583205,True,0.29783282499999997,0.0583136,0.0516754,0.00663814,True,0.214784,0.250548,0.305551,0.354147,0.08,0.406628,0.223712,0.540858,0.181435,0.197208,0.547039,0.302073,0.0978592,0.417262,0.129482,0.516739,0.33829,0.337928,1.13986,1.13987,
164,final_eval,36,1,False,False,0.0592778,0.0558492,0.00342851,0.0880785,0.0916157,0.00562003,0.0054314,0.0558565,0.0592848,True,0.5393834375000001,0.0592778,0.0558492,0.00342851,True,0.46179,0.22815,0.763316,0.176763,0.592997,0.693067,0.77022,0.77022,0.39996,0.467027,0.77022,0.670502,0.158672,0.770218,0.166793,0.77022,0.337641,0.337568,1.13983,1.13985,
165,final_eval,37,1,False,False,0.0559961,0.048677,0.00731915,0.0806334,0.088225,0.008823,0.00811291,0.0486824,0.0560028,True,0.35390118125000003,0.0559961,0.048677,0.00731915,True,0.287517,0.0939384,0.309316,0.125504,0.165061,0.624091,0.146906,0.681102,0.298966,0.201292,0.729858,0.240638,0.0975135,0.770218,0.120279,0.770219,0.33895,0.338476,1.13993,1.1399,
166,final_eval,38,1,False,False,0.0533852,0.060742,-0.00735681,0.0931333,0.0855308,0.0069439,0.00743682,0.0607491,0.0533921,False,0.3298491249999999,0.0533852,0.060742,-0.00735681,False,0.35789,0.194289,0.579381,0.328763,0.156805,0.162045,0.535362,0.214292,0.253271,0.148678,0.58888,0.173076,0.739005,0.247113,0.336931,0.261805,0.337797,0.338152,1.13974,1.1399,
167,final_eval,39,1,False,False,0.0546854,0.0455028,0.00918258,0.0750198,0.0868751,0.012251,0.010035,0.0455003,0.0546921,True,0.22421943749999998,0.0546854,0.0455028,0.00918258,True,0.135849,0.129146,0.131767,0.133173,0.163859,0.333662,0.264679,0.434906,0.107991,0.120603,0.369399,0.162099,0.13169,0.364964,0.16253,0.441194,0.340929,0.338961,1.13993,1.13986,
168,final_eval,40,1,False,False,0.0547129,0.0464911,0.0082218,0.077972,0.0868992,0.0101956,0.00842725,0.0464885,0.0547196,True,0.23297943124999998,0.0547129,0.0464911,0.0082218,True,0.157805,0.117313,0.241491,0.0868769,0.179544,0.252924,0.333865,0.369477,0.143225,0.118791,0.441535,0.137037,0.284249,0.284976,0.21133,0.367232,0.339598,0.338397,1.13988,1.13987,
169,final_eval,41,1,False,False,0.0526431,0.0485934,0.0040497,0.0805531,0.0847546,0.00954077,0.00902284,0.048599,0.0526494,True,0.24038355625,0.0526431,0.0485934,0.0040497,True,0.180777,0.255566,0.301417,0.409498,0.12813,0.253332,0.1269,0.371258,0.146056,0.148371,0.460007,0.231184,0.123457,0.269043,0.0815159,0.359625,0.339113,0.338753,1.13987,1.13989,
170,final_eval,42,1,False,False,0.0474066,0.045288,0.00211855,0.0664358,0.073337,0.0157871,0.0150587,0.0452855,0.047404,True,0.16433099375,0.0474066,0.045288,0.00211855,True,0.154485,0.0902649,0.262403,0.105304,0.127529,0.119367,0.140396,0.155353,0.15162,0.143162,0.469049,0.210417,0.114584,0.12314,0.114105,0.148117,0.347305,0.344504,1.13992,1.13993,
171,final_eval,43,1,False,False,0.0493807,0.0505785,-0.00119776,0.0826232,0.0813084,0.00838753,0.00896297,0.0505848,0.0493841,False,0.24750941875,0.0493807,0.0505785,-0.00119776,False,0.143549,0.369086,0.235624,0.770218,0.200593,0.08,0.238139,0.08,0.143238,0.278578,0.449947,0.490023,0.159567,0.0820354,0.158466,0.0810873,0.339022,0.339491,1.13983,1.13986,
172,final_eval,44,1,False,False,0.0566688,0.053885,0.00278388,0.0860538,0.0889263,0.00704824,0.00699223,0.0538922,0.056676,True,0.32109775,0.0566688,0.053885,0.00278388,True,0.230354,0.299946,0.397671,0.523434,0.200391,0.34346,0.14899,0.507601,0.158065,0.282289,0.484314,0.456142,0.193306,0.335637,0.133814,0.44215,0.337931,0.337905,1.13984,1.1398,
173,final_eval,45,1,False,False,0.0482171,0.0460637,0.00215341,0.0665894,0.0727679,0.0157744,0.0151047,0.0460611,0.0482144,True,0.1501955625,0.0482171,0.0460637,0.00215341,True,0.116324,0.115092,0.168953,0.166505,0.150847,0.102262,0.171589,0.122611,0.114217,0.156501,0.383811,0.237959,0.109293,0.0877959,0.108888,0.0904811,0.348877,0.345808,1.13993,1.13993,
174,final_eval,46,1,False,False,0.0560469,0.05385,0.00219688,0.0860176,0.0882834,0.00661308,0.00643156,0.0538573,0.056054,True,0.3217623749999999,0.0560469,0.05385,0.00219688,True,0.217045,0.223064,0.405573,0.444129,0.379582,0.21933,0.456061,0.330097,0.17975,0.30572,0.536109,0.527168,0.221567,0.205048,0.224904,0.273051,0.33781,0.33775,1.1398,1.1398,
175,final_eval,47,1,False,False,0.0479354,0.0466906,0.00124477,0.0785219,0.0779689,0.0112757,0.0117443,0.0466937,0.0479327,True,0.22410065,0.0479354,0.0466906,0.00124477,True,0.143719,0.359109,0.235148,0.764388,0.16703,0.108215,0.188308,0.132355,0.129483,0.198074,0.419281,0.325674,0.0904285,0.109376,0.0897139,0.125308,0.340357,0.340871,1.13993,1.13993,
176,final_eval,48,1,False,False,0.0562412,0.0539157,0.00232552,0.0860798,0.0884785,0.00661797,0.00627282,0.0539227,0.0562481,True,0.30430144374999996,0.0562412,0.0539157,0.00232552,True,0.16518,0.384128,0.238473,0.625685,0.0881789,0.264423,0.287092,0.366201,0.148552,0.359845,0.442458,0.603903,0.186866,0.284279,0.0800132,0.343546,0.337961,0.337817,1.13981,1.13979,
177,final_eval,49,1,False,False,0.0568878,0.0679709,-0.011083,0.100587,0.0891492,0.00379148,0.00534153,0.0679778,0.056895,False,0.41727743750000007,0.0568878,0.0679709,-0.011083,False,0.413626,0.447758,0.537395,0.770219,0.205224,0.403282,0.279123,0.406121,0.263634,0.308333,0.49696,0.573909,0.77022,0.239658,0.409359,0.151618,0.336856,0.337477,1.13971,1.13986,
178,final_eval,50,1,False,False,0.0630648,0.0592537,0.00381108,0.0915965,0.0955271,0.00550829,0.00514651,0.0592611,0.0630719,True,0.35104112499999995,0.0630648,0.0592537,0.00381108,True,0.251829,0.114398,0.402673,0.113069,0.288308,0.451576,0.357185,0.63204,0.148381,0.340087,0.482893,0.48189,0.379328,0.402234,0.256607,0.51416,0.33735,0.337234,1.13993,1.13979,
179,final_eval,51,1,False,False,0.0490003,0.0503827,-0.00138246,0.0824148,0.0789981,0.00976485,0.0107112,0.0503887,0.0489976,False,0.17189516874999997,0.0490003,0.0503827,-0.00138246,False,0.08,0.283752,0.08,0.582261,0.138693,0.0812031,0.155331,0.0823028,0.08,0.183231,0.305833,0.293151,0.117163,0.0849358,0.116649,0.085817,0.340495,0.341736,1.13993,1.13993,
180,final_eval,52,1,False,False,0.0487126,0.0466102,0.00210239,0.0769262,0.0791315,0.0107069,0.0104804,0.0466076,0.0487099,True,0.21257294375,0.0487126,0.0466102,0.00210239,True,0.121057,0.147301,0.17805,0.256047,0.213747,0.190663,0.241953,0.287203,0.101692,0.246129,0.357172,0.417779,0.0975959,0.191099,0.0957582,0.257921,0.340075,0.339896,1.13992,1.13989,
181,final_eval,53,1,False,False,0.0481572,0.0484592,-0.000302023,0.0804107,0.0794571,0.0096956,0.0100748,0.0484646,0.0481546,False,0.26061673750000003,0.0481572,0.0484592,-0.000302023,False,0.368557,0.183356,0.760615,0.289737,0.19005,0.13857,0.200582,0.172177,0.357367,0.0907345,0.77022,0.0903189,0.0985885,0.169891,0.0922309,0.196873,0.339604,0.340013,1.13987,1.13989,
182,final_eval,54,1,False,False,0.0574725,0.0488874,0.00858512,0.0808514,0.089753,0.00888334,0.00779025,0.0488928,0.0574794,True,0.27778097500000004,0.0574725,0.0488874,0.00858512,True,0.212269,0.16143,0.324666,0.21556,0.150056,0.384367,0.226999,0.538504,0.152969,0.199946,0.478734,0.295041,0.0914506,0.396473,0.106803,0.509228,0.338907,0.338226,1.13988,1.13978,
183,final_eval,55,1,False,False,0.0586427,0.051875,0.00676774,0.0839665,0.0909612,0.00784236,0.00728351,0.0518817,0.0586496,True,0.3030460625,0.0586427,0.051875,0.00676774,True,0.252521,0.197466,0.411847,0.286241,0.110742,0.422739,0.102435,0.595164,0.19118,0.196934,0.564543,0.279932,0.145145,0.438796,0.088495,0.564557,0.338433,0.338096,1.13985,1.13985,
184,final_eval,56,1,False,False,0.0626842,0.0574108,0.00527343,0.0896941,0.0951342,0.00513596,0.00455629,0.0574182,0.0626914,True,0.4195865,0.0626842,0.0574108,0.00527343,True,0.265872,0.390436,0.400745,0.582166,0.230082,0.458533,0.507604,0.609238,0.217881,0.40297,0.603285,0.629988,0.112054,0.474821,0.257832,0.569877,0.337372,0.337174,1.13981,1.13981,
185,final_eval,57,1,False,False,0.0631799,0.0603383,0.00284159,0.092715,0.095645,0.00413908,0.00396182,0.0603457,0.063187,True,0.4806428749999999,0.0631799,0.0603383,0.00284159,True,0.284635,0.419558,0.424256,0.626814,0.394945,0.483417,0.71222,0.635334,0.227983,0.53576,0.60558,0.770218,0.165671,0.495165,0.332006,0.576724,0.337091,0.337052,1.13983,1.13985,
186,final_eval,58,1,False,False,0.0588807,0.0555492,0.00333159,0.0877722,0.0912095,0.00636868,0.00632988,0.0555565,0.0588878,True,0.34669025625,0.0588807,0.0555492,0.00333159,True,0.261902,0.23172,0.423382,0.417129,0.147872,0.417405,0.190101,0.573813,0.217146,0.327512,0.595909,0.524366,0.0808091,0.460908,0.117638,0.559432,0.337793,0.337782,1.13991,1.1399,
187,final_eval,59,1,False,False,0.0480313,0.0475453,0.000485959,0.0794496,0.0763055,0.0113829,0.012189,0.0475499,0.0480286,True,0.2011779125,0.0480313,0.0475453,0.000485959,True,0.110305,0.31062,0.154214,0.648492,0.137164,0.107931,0.153285,0.133464,0.0948936,0.226968,0.339774,0.38346,0.08,0.118205,0.08,0.140071,0.340675,0.341732,1.13993,1.13993,
188,final_eval,60,1,False,False,0.0523966,0.047533,0.00486357,0.0769754,0.084481,0.0112372,0.00987195,0.0475304,0.0524019,True,0.138793575,0.0523966,0.047533,0.00486357,True,0.0866121,0.08,0.0961921,0.08,0.223061,0.10792,0.268197,0.133441,0.0840021,0.08,0.314953,0.08,0.204631,0.0879878,0.202906,0.0907941,0.343122,0.341177,1.13989,1.13984,
189,final_eval,61,1,False,False,0.0480443,0.0459845,0.00205984,0.0706681,0.0739624,0.0127877,0.0124447,0.045982,0.0480417,True,0.1989090625,0.0480443,0.0459845,0.00205984,True,0.118245,0.136673,0.173658,0.219703,0.167826,0.177783,0.194304,0.267167,0.114309,0.174105,0.384019,0.274307,0.166847,0.190306,0.165645,0.257648,0.341832,0.341332,1.13991,1.13992,
190,final_eval,62,1,False,False,0.0592798,0.0544541,0.00482567,0.0866415,0.0916219,0.00608542,0.00534676,0.0544615,0.0592871,True,0.35136243749999996,0.0592798,0.0544541,0.00482567,True,0.211846,0.339383,0.289498,0.494679,0.150791,0.390852,0.393434,0.509443,0.20064,0.257337,0.574024,0.418849,0.239826,0.385408,0.294638,0.471151,0.337659,0.337375,1.13979,1.13976,
191,final_eval,63,1,False,False,0.0483006,0.0483707,-7.01271e-05,0.0803159,0.0792916,0.00982946,0.0103392,0.048376,0.0482979,False,0.2679113125,0.0483006,0.0483707,-7.01271e-05,False,0.231074,0.357544,0.436342,0.708727,0.197093,0.190201,0.159118,0.266024,0.169139,0.168004,0.518579,0.288136,0.134852,0.15085,0.124026,0.186872,0.339178,0.339595,1.13993,1.13993,
