cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1,merr0_bar,merr1_bar
131,train,33,1,True,True,0.166306,0.266093,-0.0997874,0.304501,0.201945,0.0309775,0.00864714,0.266198,0.166414,False,0.2686391125,0.166306,0.266093,-0.0997874,False,0.166408,0.266196,-0.0997874,False,0.166417,0.266202,-0.0997855,False,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.324652,0.328696,1.2,7.76466e-10,1.14754,0.0326912,0.285562,1.02118,4.22071e-08
132,train,2,0,True,True,0.280882,0.144636,0.136247,0.319687,0.179649,0.0258924,0.00850958,0.280987,0.144745,True,0.29886775000000004,0.280882,0.144636,0.136247,True,0.280985,0.144738,0.136247,True,0.280991,0.144747,0.136244,True,0.460496,0.315118,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.32533,0.329128,7.76472e-10,1.2,1.14754,0.166829,0.0359297,1.41604e-07,1.02118
133,train,34,1,True,True,0.149595,0.233789,-0.0841941,0.271319,0.184752,0.0196879,0.0111468,0.233895,0.149704,False,0.247402075,0.149595,0.233789,-0.0841941,False,0.149697,0.233892,-0.0841946,False,0.149706,0.233899,-0.0841927,False,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.326287,0.328356,7.76472e-10,1.2,1.14754,0.032617,0.238027,1.02118,5.79953e-08
134,train,3,0,True,True,0.268744,0.144112,0.124632,0.307223,0.179109,0.0288029,0.00848345,0.268849,0.14422,True,0.34778837500000004,0.268744,0.144112,0.124632,True,0.268847,0.144214,0.124633,True,0.268853,0.144223,0.124631,True,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.325126,0.329049,1.2,7.76472e-10,1.14754,0.165997,0.0350596,1.44111e-07,1.02118
135,train,35,1,True,True,0.151869,0.275417,-0.123548,0.314075,0.187092,0.0361212,0.03085,0.275521,0.151978,False,0.28502317499999996,0.151869,0.275417,-0.123548,False,0.151971,0.275519,-0.123548,False,0.15198,0.275526,-0.123545,False,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.307638,0.325999,1.2,7.76451e-10,1.14754,0.0325976,0.299412,1.02118,3.91808e-08
136,train,4,0,True,True,0.276152,0.144817,0.131335,0.31483,0.179836,0.0191219,0.00855014,0.276257,0.144926,True,0.383445,0.276152,0.144817,0.131335,True,0.276255,0.144919,0.131335,True,0.276261,0.144929,0.131333,True,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.32588,0.329043,7.76472e-10,1.2,1.14754,0.167134,0.0361661,1.40707e-07,1.02118
137,train,36,1,True,True,0.145024,0.250936,-0.105912,0.288934,0.180048,0.0241388,0.00942509,0.251042,0.145133,False,0.4669079,0.145024,0.250936,-0.105912,False,0.145126,0.251039,-0.105913,False,0.145135,0.251046,-0.105911,False,0.16197,0.684524,0.770112,0.221052,0.0829502,0.459844,0.75628,0.598531,0.325623,0.32886,7.76472e-10,1.2,1.14754,0.0326148,0.263085,1.02118,4.83652e-08
138,train,5,0,True,True,0.268936,0.165948,0.102988,0.30742,0.201576,0.00388359,0.00800207,0.269041,0.166056,True,0.37133174999999996,0.268936,0.165948,0.102988,True,0.269039,0.16605,0.102989,True,0.269045,0.166058,0.102987,True,0.543454,0.493438,0.523504,0.44525,0.181826,0.385814,0.148522,0.248846,0.327716,0.328362,7.76472e-10,1.2,1.14754,0.199852,0.0354589,8.42855e-08,1.02118
139,train,37,1,True,True,0.179266,0.24323,-0.0639638,0.281018,0.215274,0.0052867,0.0105486,0.243335,0.179374,False,0.335891,0.179266,0.24323,-0.0639638,False,0.179368,0.243332,-0.063964,False,0.179377,0.24334,-0.0639629,False,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770115,0.393734,0.328024,0.327772,1.2,7.76472e-10,1.14754,0.0331914,0.251765,1.02118,5.22621e-08
140,train,6,0,True,True,0.27172,0.191387,0.0803337,0.31028,0.227738,0.00317473,0.00665624,0.271825,0.191494,True,0.543639625,0.27172,0.191387,0.0803337,True,0.271823,0.191489,0.0803337,True,0.27183,0.191497,0.0803325,True,0.676339,0.66374,0.770112,0.650108,0.375466,0.351668,0.149631,0.712053,0.327677,0.328113,7.76472e-10,1.2,1.14754,0.20925,0.0352981,7.57263e-08,1.02118
141,train,38,1,True,True,0.190474,0.267206,-0.0767316,0.305643,0.2268,0.00362463,0.00577942,0.26731,0.190581,False,0.382305125,0.190474,0.267206,-0.0767316,False,0.190577,0.267308,-0.0767316,False,0.190584,0.267315,-0.0767304,False,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.327643,0.328313,7.76472e-10,1.2,1.14754,0.0338596,0.287215,1.02118,4.18195e-08
142,train,7,0,True,True,0.270737,0.187985,0.0827524,0.30927,0.22424,0.000949324,0.0056853,0.270842,0.188092,True,0.42723375,0.270737,0.187985,0.0827524,True,0.27084,0.188088,0.0827524,True,0.270847,0.188096,0.082751,True,0.580763,0.423695,0.455836,0.753179,0.370996,0.391278,0.100993,0.34113,0.328083,0.328353,7.76472e-10,1.2,1.14754,0.209122,0.0359414,7.58306e-08,1.02118
143,train,39,1,True,True,0.191538,0.171904,0.019634,0.207703,0.227894,0.00767223,0.0103531,0.172012,0.191645,True,0.20175882499999997,0.191538,0.171904,0.019634,True,0.19164,0.172006,0.019634,True,0.191648,0.172014,0.0196337,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.329032,0.327811,1.2,7.76472e-10,1.14754,0.033784,0.206334,1.02118,7.81826e-08
144,train,8,0,True,True,0.272394,0.182775,0.0896186,0.310971,0.218883,0.0013712,0.00538843,0.272498,0.182883,True,0.41991187500000005,0.272394,0.182775,0.0896186,True,0.272496,0.182878,0.0896187,True,0.272503,0.182886,0.0896171,True,0.464831,0.474401,0.515151,0.632988,0.357854,0.426654,0.152887,0.334529,0.32798,0.328478,7.76472e-10,1.2,1.14754,0.208926,0.0333792,7.5991e-08,1.02118
145,train,40,1,True,True,0.17622,0.187635,-0.011416,0.223882,0.212142,0.00672411,0.00947719,0.187743,0.176327,False,0.21241474999999999,0.17622,0.187635,-0.011416,False,0.176322,0.187738,-0.0114162,False,0.17633,0.187746,-0.0114157,False,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.328953,0.328095,1.2,7.76472e-10,1.14754,0.0336535,0.209089,1.02118,7.58576e-08
146,train,9,0,True,True,0.273559,0.174479,0.0990799,0.312168,0.210351,0.0250637,0.024024,0.273664,0.174587,True,0.5125387250000001,0.273559,0.174479,0.0990799,True,0.273662,0.174582,0.0990802,True,0.273668,0.17459,0.0990784,True,0.715184,0.569406,0.590993,0.770113,0.328889,0.269307,0.0863048,0.770113,0.32713,0.327436,1.2,7.76472e-10,1.14754,0.20812,0.0338175,7.66585e-08,1.02118
147,train,41,1,True,True,0.187011,0.190972,-0.0039605,0.227312,0.223239,0.00686906,0.00694892,0.191079,0.187119,False,0.24675849999999996,0.187011,0.190972,-0.0039605,False,0.187114,0.191075,-0.00396055,False,0.187122,0.191083,-0.00396056,False,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.328336,0.328311,7.76472e-10,1.2,1.14754,0.0334192,0.209211,1.02118,7.57579e-08
148,train,10,0,True,True,0.279561,0.159047,0.120515,0.31833,0.194477,0.00410026,0.00651215,0.279666,0.159155,True,0.34533500000000006,0.279561,0.159047,0.120515,True,0.279664,0.159149,0.120515,True,0.27967,0.159157,0.120513,True,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.327584,0.328967,1.2,7.76472e-10,1.14754,0.189918,0.0338967,9.58329e-08,1.02118
149,train,42,1,True,True,0.119227,0.124933,-0.00570585,0.15937,0.153496,0.0118966,0.0117158,0.125042,0.119336,False,0.18587850000000003,0.119227,0.124933,-0.00570585,False,0.119329,0.125035,-0.00570596,False,0.119338,0.125044,-0.00570598,False,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.329979,0.330675,1.2,7.76472e-10,1.14754,0.0330129,0.133792,1.02118,4.73602e-07
150,train,11,0,True,True,0.278353,0.157987,0.120366,0.317089,0.193386,0.00896362,0.00687716,0.278457,0.158095,True,0.40108024999999997,0.278353,0.157987,0.120366,True,0.278455,0.158089,0.120366,True,0.278462,0.158098,0.120364,True,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.326874,0.328926,1.2,7.76472e-10,1.14754,0.188475,0.0320902,9.77895e-08,1.02118
151,train,43,1,True,True,0.185996,0.212505,-0.0265091,0.249448,0.222196,0.00874834,0.00764938,0.212611,0.186103,False,0.272829875,0.185996,0.212505,-0.0265091,False,0.186099,0.212608,-0.026509,False,0.186106,0.212615,-0.0265086,False,0.11078,0.257738,0.13034,0.399908,0.770114,0.240898,0.097806,0.175055,0.328056,0.328799,1.2,7.76472e-10,1.14754,0.032979,0.210022,1.02118,7.51028e-08
152,train,12,0,True,True,0.276427,0.156934,0.119493,0.315113,0.192303,0.0144667,0.00728151,0.276532,0.157042,True,0.49262754999999997,0.276427,0.156934,0.119493,True,0.27653,0.157036,0.119494,True,0.276536,0.157045,0.119492,True,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.326289,0.328888,7.76472e-10,1.2,1.14754,0.186655,0.0344651,1.00378e-07,1.02118
153,train,44,1,True,True,0.20991,0.266825,-0.0569157,0.305253,0.24678,0.00894248,0.00675448,0.26693,0.210016,False,0.32688025,0.20991,0.266825,-0.0569157,False,0.210012,0.266928,-0.0569156,False,0.21002,0.266934,-0.0569147,False,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.327285,0.328382,7.76472e-10,1.2,1.14754,0.0329312,0.286649,1.02118,4.19512e-08
154,train,13,0,True,True,0.27397,0.159959,0.114011,0.31259,0.195416,0.00631483,0.00678986,0.274075,0.160068,True,0.41943698749999997,0.27397,0.159959,0.114011,True,0.274073,0.160062,0.114011,True,0.274079,0.16007,0.114009,True,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.327314,0.328882,7.76472e-10,1.2,1.14754,0.191304,0.0359363,9.40283e-08,1.02118
155,train,45,1,True,True,0.113646,0.126134,-0.0124875,0.160606,0.147749,0.0122602,0.0125344,0.126243,0.113755,False,0.16899925000000002,0.113646,0.126134,-0.0124875,False,0.113748,0.126236,-0.0124878,False,0.113757,0.126245,-0.0124878,False,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.33008,0.331436,1.2,7.76472e-10,1.14754,0.0330301,0.135823,1.02118,4.13193e-07
156,train,14,0,True,True,0.272692,0.201602,0.0710904,0.311278,0.23824,0.0278933,0.0243846,0.272797,0.201709,True,0.5126675,0.272692,0.201602,0.0710904,True,0.272795,0.201705,0.0710904,True,0.272802,0.201712,0.0710895,True,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.3266,0.327417,1.2,7.76472e-10,1.14754,0.209637,0.032126,7.54124e-08,1.02118
157,train,46,1,True,True,0.202941,0.205615,-0.00267337,0.242365,0.239617,0.0180933,0.00512904,0.205722,0.203048,False,0.31425375,0.202941,0.205615,-0.00267337,False,0.203044,0.205717,-0.00267339,False,0.203051,0.205725,-0.00267405,False,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.326301,0.328513,1.2,7.76472e-10,1.14754,0.0341483,0.209765,1.02118,7.53092e-08
158,train,15,0,True,True,0.27061,0.15742,0.11319,0.30914,0.192804,0.00554025,0.00650101,0.270715,0.157528,True,0.456683375,0.27061,0.15742,0.11319,True,0.270713,0.157522,0.113191,True,0.27072,0.157531,0.113189,True,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.327426,0.329152,1.2,7.76472e-10,1.14754,0.187412,0.0342641,9.92838e-08,1.02118
159,train,47,1,True,True,0.199894,0.226234,-0.0263406,0.263557,0.236485,0.00624831,0.00614088,0.22634,0.200001,False,0.26820845,0.199894,0.226234,-0.0263406,False,0.199997,0.226337,-0.0263405,False,0.200004,0.226344,-0.0263401,False,0.162354,0.228891,0.0978166,0.426085,0.770114,0.161678,0.13612,0.162609,0.328671,0.329158,7.76472e-10,1.2,1.14754,0.0329562,0.227242,1.02118,6.35258e-08
160,train,16,0,True,True,0.228465,0.166518,0.0619465,0.265849,0.202163,0.0294219,0.0245486,0.228571,0.166627,True,0.30304525,0.228465,0.166518,0.0619465,True,0.228568,0.166621,0.0619469,True,0.228575,0.166629,0.0619455,True,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.326381,0.327413,1.2,7.76472e-10,1.14754,0.200594,0.0348627,8.35363e-08,1.02118
161,train,48,1,True,True,0.220167,0.172172,0.0479952,0.207979,0.257322,0.0108558,0.00620926,0.17228,0.220273,True,0.253805,0.220167,0.172172,0.0479952,True,0.22027,0.172274,0.0479953,True,0.220277,0.172283,0.047994,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.32796,0.32849,7.76472e-10,1.2,1.14754,0.0332254,0.206654,1.02118,7.79045e-08
162,train,17,0,True,True,0.270222,0.15564,0.114582,0.308741,0.190972,0.0177069,0.00701321,0.270327,0.155749,True,0.4892795,0.270222,0.15564,0.114582,True,0.270325,0.155742,0.114582,True,0.270331,0.155751,0.11458,True,0.640951,0.717267,0.770112,0.685167,0.108697,0.284195,0.178522,0.529325,0.326005,0.329029,7.76472e-10,1.2,1.14754,0.184626,0.0333807,1.03434e-07,1.02118
163,train,49,1,True,True,0.216276,0.266929,-0.0506536,0.30536,0.253323,0.0150599,0.00380364,0.267034,0.216382,False,0.493244125,0.216276,0.266929,-0.0506536,False,0.216379,0.267032,-0.0506535,False,0.216386,0.267039,-0.0506531,False,0.437398,0.585711,0.328765,0.48025,0.766049,0.770114,0.148938,0.428728,0.326247,0.32871,1.2,7.76472e-10,1.14754,0.0329069,0.286804,1.02118,4.1915e-08
164,train,18,0,True,True,0.270001,0.229828,0.0401724,0.308514,0.26725,0.000807008,0.00319027,0.270106,0.229934,True,0.65041625,0.270001,0.229828,0.0401724,True,0.270104,0.229931,0.0401725,True,0.27011,0.229938,0.0401723,True,0.396961,0.770114,0.770114,0.710292,0.629719,0.710614,0.445404,0.770112,0.32809,0.3282,7.76472e-10,1.2,1.14754,0.23234,0.0359024,6.07792e-08,1.02118
165,train,50,1,True,True,0.170762,0.254333,-0.0835712,0.292423,0.206528,0.00475748,0.00770725,0.254438,0.170869,False,0.25741375,0.170762,0.254333,-0.0835712,False,0.170864,0.254435,-0.0835714,False,0.170872,0.254442,-0.0835698,False,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.328086,0.328604,1.2,7.76472e-10,1.14754,0.0348898,0.26812,1.02118,4.68232e-08
166,train,19,0,True,True,0.277947,0.161822,0.116125,0.316673,0.197332,1.06458e-05,0.00503981,0.278052,0.161931,True,0.53115125,0.277947,0.161822,0.116125,True,0.278049,0.161924,0.116125,True,0.278056,0.161933,0.116123,True,0.770114,0.613438,0.73708,0.770114,0.288301,0.178341,0.121709,0.770113,0.328232,0.32902,7.76472e-10,1.2,1.14754,0.19408,0.035603,9.06179e-08,1.02118
167,train,51,1,True,True,0.22744,0.144151,0.0832887,0.17915,0.264795,0.00920865,0.00548908,0.14426,0.227545,True,0.208235925,0.22744,0.144151,0.0832887,True,0.227542,0.144253,0.0832891,True,0.227549,0.144262,0.0832871,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.329539,0.329181,1.2,7.76472e-10,1.14754,0.03308,0.165699,1.02118,1.45031e-07
168,train,20,0,True,True,0.286472,0.162552,0.12392,0.325425,0.198083,0.00221673,0.00537153,0.286576,0.16266,True,0.5292487499999999,0.286472,0.162552,0.12392,True,0.286574,0.162654,0.12392,True,0.286581,0.162663,0.123918,True,0.75562,0.482195,0.633557,0.770114,0.106731,0.619649,0.159538,0.706586,0.32777,0.328934,7.76472e-10,1.2,1.14754,0.195121,0.0326124,8.94033e-08,1.02118
169,train,52,1,True,True,0.146856,0.145577,0.00127892,0.180619,0.181935,0.0092282,0.00897715,0.145686,0.146965,True,0.19452275,0.146856,0.145577,0.00127892,True,0.146959,0.14568,0.00127895,True,0.146968,0.145689,0.00127871,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.329065,0.329274,7.76472e-10,1.2,1.14754,0.0330951,0.16803,1.02118,1.38138e-07
170,train,21,0,True,True,0.28327,0.161364,0.121906,0.322138,0.196861,0.057927,0.0556447,0.283374,0.161472,True,0.3978995,0.28327,0.161364,0.121906,True,0.283372,0.161466,0.121906,True,0.283379,0.161475,0.121904,True,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.0180038,0.0303386,7.7645e-10,1.19998,1.14754,0.193441,0.0326569,9.13802e-08,1.02118
171,train,53,1,True,True,0.161285,0.283384,-0.1221,0.322255,0.196779,0.0357935,0.0306405,0.283488,0.161393,False,0.36896112499999995,0.161285,0.283384,-0.1221,False,0.161387,0.283487,-0.1221,False,0.161396,0.283493,-0.122097,False,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.310603,0.327072,1.2,7.76452e-10,1.14754,0.0330721,0.311213,1.02118,3.6948e-08
172,train,22,0,True,True,0.280167,0.175722,0.104445,0.318953,0.21163,0.00121131,0.00475506,0.280272,0.17583,True,0.512520375,0.280167,0.175722,0.104445,True,0.28027,0.175825,0.104445,True,0.280276,0.175833,0.104443,True,0.572917,0.476237,0.588594,0.770112,0.330766,0.770112,0.260624,0.330801,0.32792,0.328421,7.76472e-10,1.2,1.14754,0.208551,0.0363894,7.63003e-08,1.02118
173,train,54,1,True,True,0.164845,0.244292,-0.0794473,0.28211,0.200441,0.0039667,0.00809351,0.244398,0.164953,False,0.2491034375,0.164845,0.244292,-0.0794473,False,0.164947,0.244395,-0.0794477,False,0.164956,0.244402,-0.0794462,False,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.328576,0.328658,1.2,7.76472e-10,1.14754,0.033453,0.253316,1.02118,5.16891e-08
174,train,23,0,True,True,0.287741,0.20214,0.0856015,0.326729,0.238794,-0.000194068,0.00328208,0.287846,0.202247,True,0.49321425,0.287741,0.20214,0.0856015,True,0.287844,0.202243,0.0856014,True,0.28785,0.20225,0.0856003,True,0.770113,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.32818,0.329012,7.76472e-10,1.2,1.14754,0.209654,0.0353336,7.53983e-08,1.02118
175,train,55,1,True,True,0.164084,0.246879,-0.0827943,0.284767,0.199659,0.00327479,0.0070213,0.246984,0.164193,False,0.288436375,0.164084,0.246879,-0.0827943,False,0.164187,0.246981,-0.0827946,False,0.164195,0.246988,-0.0827928,False,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.328311,0.328723,1.2,7.76472e-10,1.14754,0.0341797,0.257115,1.02118,5.03403e-08
176,train,24,0,True,True,0.284996,0.16573,0.119266,0.32391,0.201353,0.000574013,0.00504826,0.2851,0.165839,True,0.35681999999999997,0.284996,0.16573,0.119266,True,0.285099,0.165833,0.119266,True,0.285105,0.165841,0.119263,True,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.328071,0.328724,7.76472e-10,1.2,1.14754,0.199566,0.0354047,8.45776e-08,1.02118
177,train,56,1,True,True,0.215284,0.244381,-0.0290971,0.282201,0.252304,0.00314276,0.00459134,0.244487,0.215391,False,0.3319903,0.215284,0.244381,-0.0290971,False,0.215387,0.244484,-0.0290971,False,0.215394,0.244491,-0.0290966,False,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.328288,0.328474,1.2,7.76472e-10,1.14754,0.0331967,0.253447,1.02118,5.16413e-08
178,train,25,0,True,True,0.287236,0.16505,0.122185,0.326209,0.200653,-0.00054635,0.00520796,0.28734,0.165159,True,0.5605725,0.287236,0.16505,0.122185,True,0.287338,0.165153,0.122185,True,0.287344,0.165162,0.122183,True,0.50609,0.566316,0.698648,0.753646,0.289464,0.770114,0.251963,0.648339,0.328206,0.328563,7.76472e-10,1.2,1.14754,0.198652,0.0353278,8.55247e-08,1.02118
179,train,57,1,True,True,0.213846,0.247592,-0.0337466,0.2855,0.250825,0.00269669,0.00455138,0.247698,0.213952,False,0.36300319999999997,0.213846,0.247592,-0.0337466,False,0.213948,0.247695,-0.0337466,False,0.213956,0.247702,-0.0337463,False,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.328137,0.328263,1.2,7.76472e-10,1.14754,0.0331591,0.258164,1.02118,4.99808e-08
180,train,26,0,True,True,0.286797,0.209525,0.0772723,0.32576,0.246386,-0.00187507,0.00293609,0.286902,0.209632,True,0.560400125,0.286797,0.209525,0.0772723,True,0.2869,0.209628,0.077272,True,0.286906,0.209635,0.077271,True,0.436849,0.770112,0.681453,0.713739,0.770113,0.151298,0.22418,0.735457,0.32858,0.329104,1.2,7.76472e-10,1.14754,0.209932,0.0354117,7.51749e-08,1.02118
181,train,58,1,True,True,0.188569,0.250445,-0.0618763,0.28843,0.224841,0.00119263,0.00538489,0.25055,0.188676,False,0.30504495000000004,0.188569,0.250445,-0.0618763,False,0.188671,0.250548,-0.0618763,False,0.188679,0.250554,-0.0618751,False,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.328547,0.328623,7.76472e-10,1.2,1.14754,0.0343576,0.262363,1.02118,4.85952e-08
182,train,27,0,True,True,0.287655,0.150491,0.137164,0.326641,0.185675,-0.00113909,0.00573401,0.28776,0.1506,True,0.542052875,0.287655,0.150491,0.137164,True,0.287758,0.150594,0.137165,True,0.287765,0.150602,0.137162,True,0.770113,0.770114,0.770114,0.770114,0.241903,0.12439,0.119561,0.770114,0.328482,0.329564,7.76472e-10,1.2,1.14754,0.176388,0.0355088,1.18108e-07,1.02118
183,train,59,1,True,True,0.208729,0.165364,0.0433649,0.200976,0.245566,0.0263276,0.023721,0.165472,0.208835,True,0.235791625,0.208729,0.165364,0.0433649,True,0.208831,0.165466,0.0433651,True,0.208839,0.165475,0.043364,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.327416,0.327913,1.2,7.76472e-10,1.14754,0.0327674,0.198804,1.02118,8.53662e-08
184,train,28,0,True,True,0.291125,0.155327,0.135798,0.330202,0.19065,0.00086357,0.00550979,0.291229,0.155435,True,0.36707737499999993,0.291125,0.155327,0.135798,True,0.291228,0.155429,0.135799,True,0.291234,0.155438,0.135796,True,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.327998,0.329266,7.76472e-10,1.2,1.14754,0.184132,0.0331912,1.04208e-07,1.02118
185,train,60,1,True,True,0.118988,0.127098,-0.00811013,0.161598,0.153248,0.0119415,0.0109229,0.127207,0.119097,False,0.1511760125,0.118988,0.127098,-0.00811013,False,0.119089,0.1272,-0.00811042,False,0.119099,0.127209,-0.00811044,False,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.329857,0.331105,1.2,7.76472e-10,1.14754,0.0329114,0.137326,1.02118,3.77611e-07
186,train,29,0,True,True,0.290818,0.148318,0.1425,0.329886,0.183438,0.00160826,0.00703063,0.290922,0.148426,True,0.36093624999999996,0.290818,0.148318,0.1425,True,0.29092,0.14842,0.142501,True,0.290927,0.148429,0.142498,True,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.327909,0.329528,7.76472e-10,1.2,1.14754,0.173091,0.0321431,1.25254e-07,1.02118
187,train,61,1,True,True,0.130084,0.137216,-0.00713142,0.172013,0.164673,0.00999358,0.0102142,0.137325,0.130194,False,0.19387995,0.130084,0.137216,-0.00713142,False,0.130186,0.137318,-0.00713162,False,0.130196,0.137327,-0.00713153,False,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.329409,0.329932,1.2,7.76472e-10,1.14754,0.0327192,0.154183,1.02118,1.92874e-07
188,train,30,0,True,True,0.293807,0.147565,0.146242,0.332955,0.182664,0.00341007,0.00679094,0.293911,0.147674,True,0.4866560000000001,0.293807,0.147565,0.146242,True,0.29391,0.147667,0.146242,True,0.293916,0.147676,0.14624,True,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.327554,0.329621,7.76472e-10,1.2,1.14754,0.171787,0.032427,1.28334e-07,1.02118
189,train,62,1,True,True,0.191035,0.239865,-0.0488295,0.277561,0.227377,0.00669223,0.00665875,0.23997,0.191143,False,0.282842625,0.191035,0.239865,-0.0488295,False,0.191138,0.239967,-0.0488295,False,0.191146,0.239974,-0.0488288,False,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.327667,0.328356,1.2,7.76472e-10,1.14754,0.0326892,0.246845,1.02118,5.41725e-08
190,train,31,0,True,True,0.249,0.209338,0.0396623,0.286946,0.246192,0.0137433,0.00356227,0.249106,0.209444,True,0.315127875,0.249,0.209338,0.0396623,True,0.249103,0.209441,0.0396622,True,0.24911,0.209448,0.0396619,True,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.32649,0.32906,1.2,7.76472e-10,1.14754,0.209925,0.0352228,7.51805e-08,1.02118
191,train,63,1,True,True,0.214126,0.262757,-0.0486311,0.301075,0.251114,0.0411294,0.0395904,0.262861,0.214232,False,0.331628375,0.214126,0.262757,-0.0486311,False,0.214229,0.262859,-0.0486307,False,0.214236,0.262866,-0.0486299,False,0.306762,0.236775,0.145135,0.56106,0.770111,0.239122,0.139169,0.254893,0.267349,0.282611,1.2,7.76445e-10,1.14754,0.03441,0.280606,1.02118,4.34167e-08
192,final_eval,0,0,False,False,0.290857,0.147034,0.143823,0.329927,0.182117,0.00675913,0.00752669,0.290961,0.147142,True,0.44785987499999996,0.290857,0.147034,0.143823,True,0.29096,0.147136,0.143824,True,0.290966,0.147145,0.143821,True,0.741245,0.57729,0.633202,0.770111,0.107267,0.142146,0.109099,0.502519,0.327101,0.329433,7.76472e-10,1.2,,,,,
193,final_eval,1,0,False,False,0.287086,0.152921,0.134165,0.326056,0.188175,0.00517488,0.00771391,0.287191,0.15303,True,0.383877,0.287086,0.152921,0.134165,True,0.287189,0.153023,0.134166,True,0.287195,0.153032,0.134163,True,0.632611,0.475342,0.540965,0.624457,0.124163,0.08,0.282379,0.311099,0.327339,0.328822,1.2,7.76472e-10,,,,,
194,final_eval,2,0,False,False,0.285095,0.152212,0.132883,0.324011,0.187445,0.00684376,0.00747092,0.285198,0.15232,True,0.29886775000000004,0.285095,0.152212,0.132883,True,0.285197,0.152314,0.132883,True,0.285203,0.152323,0.13288,True,0.460496,0.315118,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.327145,0.328936,1.2,7.76472e-10,,,,,
